"site_id","region","land_cover","ndvi","elevation_m","temp_c","shrub_cover_pct","soil_moisture","forage_quality","cover_quality","riparian_present","riparian_quality","riparian_width_m","canopy_present","canopy_quality","canopy_height_m","density"
"S0534","R27","Shrubland",0.489567428805044,907,12.7,NA,41.4318766911789,"Good","Fair",FALSE,NA,NA,TRUE,"Good",15,9.17
"S0535","R37","Grassland",0.416075202945097,1184,15.8,21.9159158609449,25.8728985463285,"Fair","Good",FALSE,NA,NA,FALSE,NA,NA,1.7
"S0536","R36","Woodland",0.266856949852048,1071,21.2,64.3174940235487,22.0062773134119,"Good","Fair",FALSE,NA,NA,TRUE,"Poor",20,1.94
"S0537","R36","Woodland",0.488303265230334,798,21.4,30.3360914317318,NA,"Fair","Excellent",TRUE,"Fair",14,TRUE,"Fair",16,10.69
"S0538","R21","Woodland",0.466257896649869,1028,14.9,20.311382913357,22.1446462318173,"Poor","Fair",FALSE,NA,NA,TRUE,"Poor",12,2.71
"S0539","R18","Wetland",0.786570866355755,933,7.3,26.5212595755896,18.6912629001617,"Fair","Good",FALSE,NA,NA,TRUE,"Fair",13,17.67
"S0540","R17","Wetland",0.539307092196661,1068,18.4,20.0530902539059,15.3053285290689,"Poor","Poor",FALSE,NA,NA,TRUE,"Poor",17,3.24
"S0541","R26","Cropland",NA,1033,19.4,34.3885577483353,33.1053223132075,"Good","Good",FALSE,NA,NA,TRUE,"Poor",13,3.86
"S0542","R30","Shrubland",0.650112597022915,823,13.4,26.3713695104482,NA,"Good","Fair",FALSE,NA,NA,FALSE,NA,NA,7.26
"S0543","R27","Shrubland",0.624612981509319,601,16.2,49.335295020437,23.3405970585545,"Good","Poor",FALSE,NA,NA,TRUE,"Fair",11,12.4
"S0544","R04","Cropland",0.426415427680454,987,11.8,37.1568445173406,43.6178998921673,"Poor","Excellent",FALSE,NA,NA,TRUE,"Fair",17,2.62
"S0545","R08","Shrubland",0.570733732056362,950,14.7,13.5188927331544,NA,"Good","Fair",TRUE,"Fair",13,TRUE,"Excellent",16,5.72
"S0546","R19","Shrubland",0.406684924549849,788,16.3,61.5107913695581,22.1087150652919,"Poor","Poor",FALSE,NA,NA,TRUE,"Poor",15,4.37
"S0547","R04","Cropland",0.397762060299339,1018,18.4,51.9405734673845,29.9986303755983,"Poor","Poor",FALSE,NA,NA,TRUE,"Fair",11,2.91
"S0548","R01","Shrubland",0.366458617210223,853,17.1,NA,31.976240656024,"Poor","Good",FALSE,NA,NA,TRUE,"Poor",7,4.91
"S0549","R32","Wetland",0.440109135084064,1216,16.4,44.0222629246902,17.1834744733167,"Fair","Fair",TRUE,"Poor",7,FALSE,NA,NA,5.57
"S0550","R37","Grassland",0.350678607827618,930,9.9,55.2271893064012,33.0037521766747,"Poor","Excellent",TRUE,"Good",12,TRUE,"Good",11,6.04
"S0551","R15","Shrubland",0.625585668241354,820,20.4,42.5397097397758,NA,"Good","Fair",FALSE,NA,NA,TRUE,"Good",14,25.05
"S0552","R31","Wetland",0.598458247909741,1158,5.6,55.6234104750932,23.3115996921112,"Good","Poor",TRUE,"Fair",23,TRUE,"Poor",11,31.85
"S0553","R06","Grassland",0.482402055274366,451,11.5,48.4776398099837,13.6928742720933,"Poor","Fair",TRUE,"Poor",1,TRUE,"Good",23,14.19
"S0554","R14","Wetland",0.744701798013726,866,19.6,32.8739014151893,27.1916834963794,"Poor","Good",FALSE,NA,NA,TRUE,"Good",15,14.26
"S0555","R38","Grassland",0.575630511070876,1070,12.1,56.5412086225542,27.4835193445532,"Fair","Fair",FALSE,NA,NA,FALSE,NA,NA,6.56
"S0556","R22","Cropland",0.604361640195407,908,13.4,3.01907450588999,NA,"Good","Poor",TRUE,"Excellent",22,TRUE,"Excellent",11,11.22
"S0557","R11","Cropland",0.44088010597374,903,24.5,36.3289242797642,9.60403769049875,"Fair","Fair",TRUE,"Excellent",19,FALSE,NA,NA,1.44
"S0558","R05","Grassland",0.712974131324589,1027,18.8,27.1634761576733,49.5940356931272,"Fair","Good",TRUE,"Poor",22,FALSE,NA,NA,99.05
"S0559","R10","Shrubland",0.518169702058066,642,9.4,48.373878798459,26.1722126769228,"Excellent","Good",FALSE,NA,NA,TRUE,"Good",12,20.6
"S0560","R17","Wetland",0.42956529791773,805,13,38.3412475346595,NA,"Fair","Fair",TRUE,"Poor",20,TRUE,"Excellent",17,14.44
"S0561","R07","Woodland",0.633154490009511,815,11.4,57.4394912283078,32.0635329406673,"Good","Good",FALSE,NA,NA,FALSE,NA,NA,9.81
"S0562","R03","Cropland",0.379271985420494,828,15.4,37.0677385686134,NA,"Good","Fair",FALSE,NA,NA,TRUE,"Excellent",13,5.37
"S0563","R40","Woodland",0.33880241290656,1086,9.6,40.897160511387,33.3230300152389,"Poor","Fair",FALSE,NA,NA,TRUE,"Poor",13,2.62
"S0564","R07","Woodland",0.699066028457931,796,13.8,45.408603981692,25.1062800163051,"Good","Good",TRUE,"Good",9,TRUE,"Excellent",17,48.94
"S0565","R22","Cropland",0.649710204789416,864,20.7,61.5232150900662,24.1904719218996,"Good","Good",FALSE,NA,NA,FALSE,NA,NA,6.03
"S0566","R15","Shrubland",0.656690570771823,741,17.7,24.943829729331,16.7353132174595,"Poor","Poor",FALSE,NA,NA,FALSE,NA,NA,3.9
"S0567","R05","Grassland",0.601565586718513,572,17,67.3593206399045,34.1787013554545,"Good","Good",FALSE,NA,NA,TRUE,"Poor",14,38.74
"S0568","R04","Cropland",0.530513070560666,1266,12.8,22.9591997813356,16.5368801296664,"Poor","Good",TRUE,"Poor",18,TRUE,"Good",18,2.95
"S0569","R40","Woodland",0.357593946954392,1024,13.7,15.3292214006776,NA,"Poor","Good",FALSE,NA,NA,TRUE,"Excellent",25,1.52
"S0570","R14","Wetland",0.419790693068431,843,16.6,56.486690755146,23.8145525685575,"Poor","Excellent",FALSE,NA,NA,FALSE,NA,NA,9.73
"S0571","R02","Cropland",0.463289495056302,993,9.5,43.4826912644128,31.2522017652414,"Good","Good",FALSE,NA,NA,TRUE,"Excellent",17,4.92
"S0572","R30","Shrubland",0.644167083945991,909,4.7,26.4575724212396,41.3171515548966,"Poor","Good",TRUE,"Fair",11,TRUE,"Excellent",14,24.41
"S0573","R22","Cropland",0.472173856343582,818,13.6,58.8881154181483,13.0503774666428,"Fair","Poor",FALSE,NA,NA,TRUE,"Fair",14,3.63
"S0574","R08","Shrubland",0.601839069978864,715,13.6,45.3662519060683,32.584387469583,"Good","Good",TRUE,"Poor",16,TRUE,"Fair",14,78.56
"S0575","R09","Cropland",0.590356541389065,811,18.2,20.4746640376341,25.5589645999867,"Excellent","Excellent",FALSE,NA,NA,TRUE,"Excellent",5,8.51
"S0576","R08","Shrubland",0.447860984764973,607,12.8,40.4653095233622,34.2131089989228,"Fair","Poor",FALSE,NA,NA,FALSE,NA,NA,4.89
"S0577","R08","Shrubland",0.3007289824502,564,11.9,34.2132363427526,NA,"Poor","Fair",TRUE,"Fair",9,TRUE,"Good",13,2.38
"S0578","R40","Woodland",NA,567,17,15.775891067402,15.9510698220018,"Fair","Poor",TRUE,"Poor",9,TRUE,"Excellent",14,3.12
"S0579","R24","Cropland",0.445854404484822,732,12.2,46.2174481153523,32.9421712781997,"Fair","Excellent",FALSE,NA,NA,TRUE,"Excellent",16,6.2
"S0580","R14","Wetland",0.260422906468012,876,21.3,39.8161039144049,32.494952788365,"Good","Fair",FALSE,NA,NA,FALSE,NA,NA,36.85
"S0581","R03","Cropland",0.446650941200239,692,10.9,39.2199370818864,35.5026307922067,"Excellent","Excellent",FALSE,NA,NA,TRUE,"Good",17,9.98
"S0582","R35","Shrubland",0.691634887555697,1093,18.4,21.9930280328755,NA,"Good","Fair",FALSE,NA,NA,FALSE,NA,NA,2.9
"S0583","R39","Shrubland",0.392318417315064,782,6.7,34.0959812746839,11.0920639693381,"Poor","Good",FALSE,NA,NA,TRUE,"Excellent",19,2.18
"S0584","R32","Wetland",0.39936524673508,747,21,28.2414313304601,45.1623399533913,"Good","Good",TRUE,"Fair",13,FALSE,NA,NA,14.35
"S0585","R25","Wetland",0.761924155673999,925,14.5,18.1724879934266,27.6241654802689,"Poor","Fair",FALSE,NA,NA,TRUE,"Excellent",23,14.06
"S0586","R20","Cropland",0.512975085731433,884,NA,32.5627533636166,NA,"Good","Good",FALSE,NA,NA,FALSE,NA,NA,2.71
"S0587","R10","Shrubland",0.253620824959051,682,9.2,10.961933706086,NA,"Good","Good",TRUE,"Fair",12,TRUE,"Good",1,3.5
"S0588","R29","Cropland",0.315205188794418,1127,14.3,36.4032983317805,25.3258114342713,"Poor","Good",TRUE,"Excellent",4,FALSE,NA,NA,1.09
"S0589","R11","Cropland",0.820511751244162,909,22,4.83435675718205,15.0454007452191,"Poor","Good",TRUE,"Good",13,TRUE,"Good",28,21.13
"S0590","R26","Cropland",0.672028114546545,1115,12.6,34.0665334142356,NA,"Poor","Fair",FALSE,NA,NA,TRUE,"Excellent",21,4.97
"S0591","R01","Shrubland",0.474103191149182,1013,14.3,35.9361647277222,22.2092230495743,"Excellent","Poor",FALSE,NA,NA,TRUE,"Good",26,4.02
"S0592","R23","Cropland",0.206153245832536,1067,18.5,0,24.795834797546,"Poor","Poor",FALSE,NA,NA,FALSE,NA,NA,0.29
"S0593","R27","Shrubland",0.216343859576888,680,14.8,70.8114494639179,44.7295131202711,"Poor","Fair",FALSE,NA,NA,FALSE,NA,NA,7.06
"S0594","R18","Wetland",0.297059594286106,756,13.9,43.4223701313413,30.6770517764546,"Good","Excellent",FALSE,NA,NA,TRUE,"Fair",3,12.19
"S0595","R22","Cropland",0.287462714969639,841,14.7,21.065062609053,NA,"Good","Fair",TRUE,"Fair",1,TRUE,"Good",16,1.57
"S0596","R40","Woodland",0.451190886416364,601,13.6,67.7996820602947,21.6635474229817,"Poor","Excellent",FALSE,NA,NA,FALSE,NA,NA,9.63
"S0597","R23","Cropland",0.679061402286887,995,15.7,62.6796886817675,26.3767202334081,NA,"Fair",FALSE,NA,NA,TRUE,"Excellent",23,9.47
"S0598","R30","Shrubland",0.429526922371225,965,16.7,4.5147351622095,48.6057256159346,"Fair","Good",FALSE,NA,NA,FALSE,NA,NA,5.22
"S0599","R21","Woodland",0.380780728311132,903,8.5,34.2937371398881,33.2436049398001,"Fair","Fair",FALSE,NA,NA,TRUE,"Fair",14,4.57
"S0600","R28","Shrubland",0.320502394683158,585,13.6,19.6413087856504,30.9205671299985,"Excellent","Good",FALSE,NA,NA,TRUE,"Fair",10,7.52
"S0601","R38","Grassland",0.315131918450385,802,11.6,45.329093484204,30.4674687010673,"Fair","Fair",TRUE,"Excellent",7,FALSE,NA,NA,3.62
"S0602","R30","Shrubland",0.436557129577016,1016,17,0,29.0905402684212,"Poor","Poor",FALSE,NA,NA,TRUE,"Good",1,1.32
"S0603","R02","Cropland",0.309561136248315,778,14.6,63.1665112890745,22.8892619486639,"Poor","Good",FALSE,NA,NA,TRUE,"Poor",13,3.77
"S0604","R21","Woodland",0.758857072329318,883,9.6,12.3455700456152,26.780819722929,"Good","Excellent",FALSE,NA,NA,TRUE,"Poor",32,14.29
"S0605","R04","Cropland",0.457055139455609,926,16.5,27.1793367462947,37.4422145683424,"Poor","Excellent",TRUE,"Fair",5,TRUE,"Poor",12,4.31
"S0606","R03","Cropland",0.646253717337936,1131,6.2,42.4935550825177,23.2246786987477,"Fair","Fair",TRUE,"Fair",16,TRUE,"Good",4,7.44
"S0607","R11","Cropland",0.401603811711759,905,18.6,58.5921626670528,11.3622731963529,"Poor","Poor",FALSE,NA,NA,FALSE,NA,NA,1.77
"S0608","R36","Woodland",0.511072911676885,824,8.6,28.1748160959781,NA,"Poor",NA,FALSE,NA,NA,FALSE,NA,NA,4.49
"S0609","R31","Wetland",0.350214541812999,976,22,30.6107948657819,30.0427546581115,"Fair","Fair",FALSE,NA,NA,TRUE,"Excellent",11,4.48
"S0610","R07","Woodland",0.37904149141371,713,12.5,57.8196554438738,38.176793127092,"Fair","Poor",TRUE,"Excellent",1,FALSE,NA,NA,8.73
"S0611","R39","Shrubland",0.431932748392798,369,13.2,67.5777554785527,26.1904140746651,"Excellent","Good",FALSE,NA,NA,TRUE,"Fair",9,420.02
"S0612","R28","Shrubland",0.471773226886967,886,10.1,50.6217751214765,41.733288046869,"Excellent","Poor",FALSE,NA,NA,TRUE,"Good",21,10.57
"S0613","R10","Shrubland",0.527736168047003,736,7.7,36.8195168452506,NA,"Good","Excellent",FALSE,NA,NA,TRUE,"Poor",15,17.26
"S0614","R26","Cropland",0.524545450849058,741,15.9,37.3790255705768,NA,"Fair","Good",TRUE,"Poor",4,TRUE,"Fair",11,24.88
"S0615","R17","Wetland",0.616269604672466,1179,8.9,22.0944000465131,NA,"Excellent","Poor",FALSE,NA,NA,TRUE,"Excellent",18,13.12
"S0616","R20","Cropland",0.380327472325281,1013,17.9,8.14085207478794,36.180806479499,"Poor","Good",FALSE,NA,NA,TRUE,"Good",17,1.19
"S0617","R14","Wetland",0.644615869595221,1075,6.8,NA,NA,"Poor","Fair",FALSE,NA,NA,TRUE,"Fair",5,12.62
"S0618","R17","Wetland",0.575197182549479,1217,12.1,35.1388724237754,23.7353298625167,"Poor","Fair",FALSE,NA,NA,TRUE,"Excellent",20,3.36
"S0619","R07","Woodland",0.269662425350292,697,17.2,57.0304136304594,13.7109825285649,"Poor","Fair",FALSE,NA,NA,FALSE,NA,NA,1.99
"S0620","R01","Shrubland",0.302698082346874,893,14.1,71.1702675853709,18.3654943088808,"Excellent","Good",FALSE,NA,NA,FALSE,NA,NA,8.01
"S0621","R08","Shrubland",0.732602861197903,1108,17.4,35.4136353134565,25.4001365503047,"Good","Good",FALSE,NA,NA,TRUE,"Fair",19,8.13
"S0622","R36","Woodland",0.526687039875297,966,15.7,44.2167681595027,29.1399433841648,"Fair","Poor",TRUE,"Good",7,TRUE,"Poor",16,12.15
"S0623","R36","Woodland",0.452683127961795,800,14.9,17.2437870858644,27.7084745689919,"Poor","Fair",TRUE,"Excellent",16,TRUE,"Poor",17,9.71
"S0624","R07","Woodland",0.537447037801356,887,22.2,43.1610368121945,44.8979983424117,"Fair","Poor",TRUE,"Good",20,TRUE,"Excellent",14,12.01
"S0625","R22","Cropland",0.301616001576131,656,10.8,27.4666654660452,31.3723525755542,"Poor","Excellent",FALSE,NA,NA,TRUE,"Poor",19,2.31
"S0626","R24","Cropland",0.460492208259364,1086,14.4,17.962449864432,NA,"Good","Fair",FALSE,NA,NA,TRUE,"Good",7,4.55
"S0627","R08","Shrubland",0.604449823608684,1065,11.6,33.5249462524677,33.896697519224,"Fair","Fair",TRUE,"Poor",16,FALSE,NA,NA,9.99
"S0628","R33","Cropland",0.421086634929221,758,11.5,15.1990587715519,27.8433173718463,"Fair","Fair",TRUE,"Good",9,TRUE,"Poor",17,4.33
"S0629","R10","Shrubland",0.399465726848837,1192,13.7,40.1945064946292,32.9670835554173,"Poor","Fair",TRUE,"Poor",12,TRUE,"Good",20,2.79
"S0630","R34","Grassland",0.382922586384175,1160,11.1,37.6600379934771,NA,"Fair","Fair",TRUE,"Excellent",10,TRUE,"Poor",25,2.17
"S0631","R18","Wetland",0.712672200663777,603,17.8,48.218109679179,43.6796270276993,"Poor","Good",FALSE,NA,NA,TRUE,"Poor",10,40.85
"S0632","R19","Shrubland",0.572101712258993,1246,18.3,42.0726093656476,29.7420633915511,"Poor","Fair",FALSE,NA,NA,FALSE,NA,NA,2.39
"S0633","R15","Shrubland",0.275075181710726,847,16.5,11.909508823791,40.9075929316225,"Excellent","Fair",TRUE,"Poor",12,FALSE,NA,NA,2.17
"S0634","R04","Cropland",0.397306588618738,1176,7.1,0,35.13984298202,"Fair","Good",FALSE,NA,NA,TRUE,"Excellent",15,1.01
"S0635","R01","Shrubland",0.197347564204626,554,13,54.4683086870239,30.9080367294063,"Fair",NA,FALSE,NA,NA,TRUE,"Poor",23,5.71
"S0636","R13","Shrubland",0.502956627182808,901,16.4,49.9754440345108,29.421789939031,"Poor","Good",TRUE,"Fair",8,TRUE,"Good",6,15.83
"S0637","R23","Cropland",0.537293438683649,926,14.1,43.6059928659461,40.94787604712,"Good","Fair",FALSE,NA,NA,TRUE,"Fair",13,4.79
"S0638","R38","Grassland",0.458198675026211,827,20.4,14.8528776634754,29.9184894843681,"Fair","Poor",FALSE,NA,NA,TRUE,"Good",16,2.53
"S0639","R10","Shrubland",0.330991148095421,995,13.2,18.9788467642527,26.0080452896944,"Good","Fair",FALSE,NA,NA,TRUE,"Good",11,3.59
"S0640","R26","Cropland",0.234029034497471,717,14.2,21.9272203762849,41.3801051792705,"Poor","Good",FALSE,NA,NA,TRUE,"Excellent",16,2.14
"S0641","R39","Shrubland",0.417092450151178,837,15.9,36.4414444930252,NA,"Good","Poor",FALSE,NA,NA,FALSE,NA,NA,5.24
"S0642","R36","Woodland",0.148316466981846,692,16.6,61.9957520330646,29.812816828356,"Excellent","Fair",FALSE,NA,NA,TRUE,"Poor",13,3.74
"S0643","R28","Shrubland",0.648311775735409,931,16.4,62.5882196093779,37.3799059689133,"Good","Good",FALSE,NA,NA,TRUE,"Fair",22,25.71
"S0644","R17","Wetland",0.394591971836155,861,12.7,41.181017055875,38.0479936987353,"Fair","Fair",FALSE,NA,NA,TRUE,"Good",12,13.71
"S0645","R36","Woodland",0.0971648387008607,887,20.5,16.6107267790507,32.5606456671554,"Poor","Fair",TRUE,"Good",20,TRUE,"Excellent",26,0.38
"S0646","R21","Woodland",0.654085982685282,1041,16.5,51.7227321171667,33.7654112212075,"Fair","Poor",FALSE,NA,NA,TRUE,"Excellent",18,5.84
"S0647","R23","Cropland",0.550666973917346,801,16.3,30.2307816759138,37.0188303562904,"Fair","Fair",TRUE,"Good",13,TRUE,"Good",17,11.05
"S0648","R13","Shrubland",0.0865242094779514,838,10.8,NA,NA,"Good","Fair",FALSE,NA,NA,FALSE,NA,NA,1.32
"S0649","R31","Wetland",0.45815915262469,893,11,17.462807118516,NA,"Poor","Fair",FALSE,NA,NA,FALSE,NA,NA,1.51
"S0650","R33","Cropland",0.343887105736813,852,12.2,23.6505438710965,NA,"Excellent","Good",FALSE,NA,NA,TRUE,"Poor",15,4.25
"S0651","R01","Shrubland",0.698876907114482,1074,12.2,29.1821517125187,NA,"Fair","Fair",TRUE,"Fair",22,FALSE,NA,NA,15.64
"S0652","R03","Cropland",NA,1095,18.3,59.2800433306849,15.3924505719887,"Poor","Fair",FALSE,NA,NA,FALSE,NA,NA,4.23
"S0653","R04","Cropland",0.521708865769754,1289,18.4,49.5616236521546,14.7572895624494,"Poor","Good",FALSE,NA,NA,TRUE,"Excellent",17,1.49
"S0654","R15","Shrubland",0.648582439126776,835,18,31.3524503522798,19.4150307990782,"Poor","Good",FALSE,NA,NA,FALSE,NA,NA,3.72
"S0655","R31","Wetland",0.720131037772006,1242,14.5,66.618951926099,45.5011156692394,"Poor","Poor",FALSE,NA,NA,FALSE,NA,NA,31.1
"S0656","R26","Cropland",0.432494674754088,935,12,63.1439469645761,38.198531499131,"Good","Good",TRUE,"Poor",13,TRUE,"Good",19,8.65
"S0657","R14","Wetland",0.572968482581998,503,8.6,34.9597388904835,NA,"Good","Poor",FALSE,NA,NA,FALSE,NA,NA,18.98
"S0658","R01","Shrubland",0.462559488606638,610,9.7,30.2086587321136,37.8420754558297,"Fair","Excellent",FALSE,NA,NA,TRUE,"Good",14,8.3
"S0659","R05","Grassland",0.409513307300402,661,20.9,54.8602097273322,29.4379398235048,"Good","Poor",FALSE,NA,NA,TRUE,"Fair",17,8.64
"S0660","R24","Cropland",0.555349844862682,668,11.6,90.6025205653335,7.03367141927311,"Fair","Poor",FALSE,NA,NA,TRUE,"Excellent",15,8.41
"S0661","R01","Shrubland",0.459598883023878,944,11.1,0,33.7373779130776,"Poor","Poor",FALSE,NA,NA,TRUE,"Fair",6,3.05
"S0662","R07","Woodland",0.632668017663603,1227,12.6,24.9367616152001,32.1961750195135,"Good","Fair",TRUE,"Good",1,FALSE,NA,NA,9.33
"S0663","R30","Shrubland",0.442749855517664,952,11,26.6523721330181,36.1277307478212,"Good","Fair",FALSE,NA,NA,TRUE,"Good",10,5.02
"S0664","R36","Woodland",0.347507125121701,827,11.6,63.4482086443897,23.1832997323241,"Fair","Poor",TRUE,"Excellent",30,TRUE,"Good",17,4.66
"S0665","R12","Cropland",0.575385132646275,750,22,61.8682680545087,38.2851801769598,"Fair","Fair",FALSE,NA,NA,FALSE,NA,NA,7.71
"S0666","R35","Shrubland",0.631099365858931,1187,12,35.5483187401764,27.2035145287595,"Good","Excellent",FALSE,NA,NA,TRUE,"Good",23,6.04
"S0667","R07","Woodland",0.27135541464415,787,13,23.3066082427456,23.6679388572205,"Excellent","Fair",FALSE,NA,NA,FALSE,NA,NA,1.19
"S0668","R38","Grassland",0.293037505971356,1059,14.6,27.0099437210087,17.8641607631646,"Fair","Good",FALSE,NA,NA,TRUE,"Excellent",27,1.45
"S0669","R11","Cropland",0.515050219548582,654,NA,43.6120446345949,34.4140973370417,"Good","Poor",FALSE,NA,NA,TRUE,"Fair",12,12.6
"S0670","R32","Wetland",0.51925289092045,788,13.3,44.4201653091352,18.0144811929501,"Excellent","Excellent",FALSE,NA,NA,FALSE,NA,NA,16.73
"S0671","R07","Woodland",0.412139267408234,609,15.9,10.2164259312857,24.482096049672,"Poor","Poor",FALSE,NA,NA,FALSE,NA,NA,1.51
"S0672","R36","Woodland",0.722790762389128,782,16.2,37.2371153666469,49.607794648062,"Good","Fair",FALSE,NA,NA,TRUE,"Fair",8,35.56
"S0673","R16","Cropland",0.252873323396292,1129,13.7,42.5806963133044,16.7174753012458,"Excellent","Excellent",TRUE,"Fair",7,TRUE,"Excellent",13,1.15
"S0674","R35","Shrubland",0.278261221481904,828,6.1,32.4164513424173,30.3260000114069,"Poor","Fair",TRUE,"Fair",26,TRUE,"Excellent",14,1.64
"S0675","R18","Wetland",0.442316295649812,1029,20.4,43.8213124511714,37.6205448329908,"Poor","Fair",FALSE,NA,NA,TRUE,"Good",16,7.72
"S0676","R18","Wetland",0.525227282245989,549,14.2,17.3633078080195,35.5407558165738,"Poor","Good",FALSE,NA,NA,FALSE,NA,NA,9.96
"S0677","R19","Shrubland",0.328865964143175,834,16.7,27.5693738320356,24.6375553144863,"Fair","Excellent",FALSE,NA,NA,FALSE,NA,NA,1.98
"S0678","R15","Shrubland",0.654027415317975,888,12,79.3840504883596,32.3189843880272,"Fair","Excellent",FALSE,NA,NA,FALSE,NA,NA,48.97
"S0679","R40","Woodland",0.451033882673688,765,17.3,48.9524177301261,29.896234966567,"Poor","Good",TRUE,"Fair",11,TRUE,"Fair",13,7.94
"S0680","R34","Grassland",0.329153203073094,1011,18.4,34.5047612050189,NA,"Fair","Poor",FALSE,NA,NA,FALSE,NA,NA,2.59
"S0681","R17",NA,0.348608842272781,682,20.9,56.329048970652,31.4711414687898,"Fair","Excellent",TRUE,"Fair",18,TRUE,"Poor",20,23.45
"S0682","R34","Grassland",0.363630033116267,965,11.3,41.4116532220624,14.1005530775426,"Good","Good",FALSE,NA,NA,FALSE,NA,NA,1.87
"S0683","R27","Shrubland",0.557408830498733,950,15.9,43.4162687789524,49.3357952453565,"Good","Poor",FALSE,NA,NA,TRUE,"Poor",12,15.52
"S0684","R09","Cropland",0.34279025666256,1035,14,70.8683074430001,38.3118578795126,"Fair","Fair",FALSE,NA,NA,TRUE,"Fair",19,4.58
"S0685","R06","Grassland",0.501772368154679,1115,13.3,5.80086490873448,39.9403375750725,"Good","Fair",FALSE,NA,NA,TRUE,"Poor",12,6.61
"S0686","R18","Wetland",0.307052243337008,1092,11.2,49.6093543873593,36.1757208290573,"Fair","Excellent",FALSE,NA,NA,FALSE,NA,NA,5.3
"S0687","R16","Cropland",0.499716915625231,1143,17.3,11.8704066386535,44.8685430451013,"Poor","Fair",FALSE,NA,NA,TRUE,"Good",15,1.92
"S0688","R32","Wetland",0.523471039616621,957,16.6,7.7857132868496,26.4086858759595,"Poor","Poor",TRUE,"Excellent",18,TRUE,"Poor",14,7.87
"S0689","R07","Woodland",0.690345288695643,677,22.6,3.36865768317407,26.8304771313559,"Good","Fair",FALSE,NA,NA,TRUE,"Poor",17,6.63
"S0690","R13","Shrubland",0.483760470111383,1099,6.5,29.6073126807346,27.8602156206516,"Good","Poor",FALSE,NA,NA,TRUE,"Excellent",15,4.5
"S0691","R22","Cropland",0.619054393825506,1241,22.9,24.2769486527092,40.7468666184345,"Excellent","Good",FALSE,NA,NA,TRUE,"Good",14,8.63
"S0692","R31","Wetland",0.23788685597343,982,12.6,53.4155562062014,35.7129638827433,"Good","Fair",TRUE,"Poor",13,FALSE,NA,NA,5.63
"S0693","R39","Shrubland",0.549019345246566,765,NA,57.457560324049,30.0691569355661,"Good","Fair",FALSE,NA,NA,FALSE,NA,NA,13.45
"S0694","R09","Cropland",0.495816116893783,952,15.6,18.4988320848418,NA,"Poor","Fair",TRUE,"Fair",17,FALSE,NA,NA,5.4
"S0695","R16","Cropland",0.700780795385568,799,NA,33.2939005130734,39.5266618959307,"Excellent","Fair",TRUE,"Excellent",16,FALSE,NA,NA,24.69
"S0696","R09","Cropland",0.28017133781423,936,15.9,0,16.819371361173,"Poor","Fair",FALSE,NA,NA,TRUE,"Good",5,0.39
"S0697","R25","Wetland",0.614692966516916,947,20,15.6673032161061,17.9075953598785,"Fair",NA,FALSE,NA,NA,FALSE,NA,NA,3.85
"S0698","R25","Wetland",0.438295970857144,498,12.4,64.827722896325,17.6576352086127,"Poor","Excellent",FALSE,NA,NA,TRUE,"Poor",16,18.82
"S0699","R05","Grassland",0.504242695569435,1238,17.9,41.9181996130476,NA,"Good","Fair",FALSE,NA,NA,FALSE,NA,NA,4.35
"S0700","R04","Cropland",0.49545333835969,1026,9,32.210087691332,52.5287828650549,"Poor","Excellent",FALSE,NA,NA,TRUE,"Excellent",20,11.2
"S0701","R25","Wetland",0.535557395872395,1022,11.5,24.8800992503046,NA,"Good","Poor",FALSE,NA,NA,FALSE,NA,NA,4.52
"S0702","R17","Wetland",0.407783038605428,801,17.2,17.2285596275546,22.0098980930743,"Fair","Good",TRUE,"Poor",16,FALSE,NA,NA,4.57
"S0703","R23","Cropland",0.543800373623545,728,16.3,22.302021137547,38.4682810512468,"Poor","Excellent",FALSE,NA,NA,TRUE,"Fair",9,5.24
"S0704","R11","Cropland",0.558413680497335,1120,14,46.6400368227696,15.0143987062827,"Excellent","Good",TRUE,"Fair",11,FALSE,NA,NA,6.52
"S0705","R17","Wetland",0.464792072283544,604,14.5,40.7349141963641,23.9477073157608,"Poor","Poor",FALSE,NA,NA,TRUE,"Poor",19,10.38
"S0706","R18","Wetland",0.439866872996698,1135,15.8,74.2459114251528,47.183689987505,"Fair","Fair",TRUE,"Good",13,TRUE,"Good",12,21.63
"S0707","R33","Cropland",0.804625254437109,515,18.5,34.0502035286237,20.7657646019152,"Fair","Fair",FALSE,NA,NA,TRUE,"Fair",12,12.21
"S0708","R37","Grassland",0.327147962155741,993,7.8,43.3200301944428,24.6408728590048,"Fair","Fair",TRUE,"Poor",11,FALSE,NA,NA,3.32
"S0709","R01","Shrubland",0.459963492373638,689,15.9,22.7620929023703,15.4693101404145,"Poor","Excellent",FALSE,NA,NA,TRUE,"Poor",15,6.13
"S0710","R22","Cropland",0.587973271546994,719,8.6,30.1624317951006,34.2772313762641,"Good","Fair",FALSE,NA,NA,TRUE,"Excellent",21,5.51
"S0711","R32","Wetland",0.524771698046552,726,20.5,44.8494891908851,NA,"Poor","Fair",FALSE,NA,NA,TRUE,"Poor",17,10.8
"S0712","R31","Wetland",0.694679082720652,943,18.4,NA,NA,"Good","Good",FALSE,NA,NA,TRUE,"Excellent",1,20.8
