"animal_id","site","sex","event","condition","body_mass","chest_girth","kidney_fat","odba","activity_hr","rest_bouts","cortisol"
778,10,"F",2,"fair",40.7240337533805,65.4707065262105,2.36132483618018,0.319671521415265,3.49060297996416,14.8206001633347,20.9700078547196
778,10,"M",3,"fair",44.5105734109895,67.1440109377224,2.1380876669483,0.649115490318354,4.6265775082191,17.4729606781541,25.9231490146868
779,11,"M",1,"good",45.8769827104742,71.6399005935236,4.85069571347588,2.15181144771781,9.79312921411939,9.57979499513633,NA
779,11,"M",2,"good",46.9512096368128,68.6451766438282,3.2043095860617,2.31600132375882,9.96379840095407,10.0858054453815,17.2553560550856
779,11,"F",3,"good",44.5294739971549,70.4566642265833,3.1975367102982,NA,9.28391582016835,13.0013679520738,15.0845587732316
779,11,"F",4,"good",46.2298017345459,71.4106784476177,4.41129029110698,NA,10.0211456216322,11.5741141633764,21.5424962285429
779,11,"F",5,"good",42.8114439470976,69.7599853736084,2.81805641323155,2.23627413840933,10.0894060869648,10.2380374534689,17.4555478863722
779,11,"F",6,"good",49.4687820456951,70.8151591189553,4.19138833001437,1.99740581491785,10.1383307482801,11.5743578813401,16.6468973696761
779,11,"F",7,"good",45.8717218933646,72.1352288933127,4.19517119713943,2.19630783862553,10.7512775004058,12.8785341068758,17.6893001929437
779,11,"F",8,"good",43.1022057690895,68.2030430800638,3.90715629156259,2.25253956422149,9.9684119087643,NA,17.3869616343229
780,12,"M",1,"fair",43.6813544605101,69.3187163025115,2.04024164319875,1.26906353896586,6.83717142276734,NA,NA
780,12,"F",2,"fair",39.9628780843655,72.0277738237687,3.00974729042712,1.70829150028593,7.73601016385603,11.6262227223924,20.9343539319743
780,12,"F",3,"fair",46.0729392232172,70.1768758518402,2.34278918276618,1.40503606766469,7.94444563036749,15.7204319991373,NA
781,1,"M",1,"good",46.0809190562929,71.43194870796,4.6700497614779,2.63398420231323,10.5709800648376,11.003047344521,16.1825595179434
781,1,"F",2,"good",49.2815837285631,73.8198350223149,1.28354766340544,2.40023043291933,10.4565975852527,10.4476118173704,16.434958611957
781,1,"F",3,"good",43.7973833232416,71.972779137855,3.29627874587103,2.65230478736631,12.3304277366006,10.9811886084298,13.0459374480839
782,2,"F",1,"fair",43.1087755563805,66.8534903126642,1.96883779388455,2.43143129751012,11.2557401572773,11.632773562509,21.0861464297608
782,2,"M",2,"fair",41.7077434173838,66.897006744834,NA,2.40081928479726,10.7350269318632,11.2931408064239,18.1670769421136
782,2,"M",3,"fair",42.9729446633907,69.6973484893861,2.49437748368868,2.63891645278311,11.2312525868762,10.2405406486186,21.2529754466932
782,2,"M",4,"fair",40.5706805566358,64.6586956989282,1.94159571399888,2.20084535771064,10.8602161966697,9.54039624133241,16.4826912659598
783,3,"M",1,"poor",43.3435571512782,68.6534668349707,0.383983579055543,1.96250077732346,9.45277422424449,NA,23.9821649539636
783,3,"M",2,"poor",39.828607901996,63.964766651533,2.19646678496795,1.66242766048292,9.84596442771977,11.1038957551405,21.2553787076507
783,3,"F",3,"poor",39.1437075471447,62.6315035849728,1.33725073707232,1.97255635359364,7.5588653556693,13.5314169625456,18.1359194068592
783,3,"F",4,"poor",40.1647038346765,66.4400251771239,0.705079286139686,1.76765444828015,8.14371335955638,11.3734509720693,20.2385425287913
783,3,"M",5,"poor",39.5660382638964,67.376039608949,2.33443620940491,1.6957235931746,8.72252127960078,11.1788385004405,24.0083884423076
783,3,"M",6,"poor",36.5443425769998,64.6780838125535,1.95272051758958,1.70766696745599,9.86075798741757,12.7468907165153,15.011800634417
784,4,"F",1,"good",57.8360331433626,78.6880203344617,5.71412829853301,2.60392164412097,12.9818676729589,NA,12.2116755242873
784,4,"F",2,"good",54.6995504547032,78.6313799532606,8.17282927411171,2.77857691156025,13.2819617122621,8.19027575566869,11.2919837506023
784,4,"M",3,"good",56.8688374328414,76.2980311906833,5.54163655325329,3.02826503965194,13.4127158801692,10.3518245527922,15.0314511515484
784,4,"M",4,"good",57.944997541621,80.183774833793,6.44413908455302,2.83506115747279,13.6645136212937,7.91815247091384,13.2247092098598
784,4,"M",5,"good",53.1423471850218,75.2433975440055,5.21202424556971,2.52861551142153,12.8719460712601,9.97988444856927,18.2592243078284
784,4,"M",6,"good",53.303238906782,74.0015096128126,6.06680191062866,2.43909306343028,12.9281703774218,9.41031280191933,11.2624323197424
784,4,"F",7,"good",51.190869527273,79.5157477164598,4.96421633568611,2.99912432680528,13.3979979539373,10.9577634548567,12.9401597853192
784,4,"F",8,"good",52.4098198268586,72.4929377612928,7.01559155149587,2.50425871186431,11.4365612170269,8.23173439067567,11.4775487209661
785,5,"M",1,"good",56.9666622029006,74.2091680527522,4.77421002284419,1.6454114814339,9.24606423726816,11.6229224776644,13.8788469916533
785,5,"M",2,"good",56.1334371013209,75.0668020119977,6.09933961401336,1.50075632756987,9.63263278756047,12.4577600502528,16.1480099310981
785,5,"F",3,"good",54.9333286401383,76.4248773186315,5.80710759388953,1.85295323168588,9.6849311856867,NA,17.7505949286178
785,5,"F",4,"good",53.3517469966146,78.4102026149591,5.81703646987402,2.18888733817651,10.388524280493,8.83237620888609,13.3693659411508
786,6,"M",1,"fair",45.5456444974718,73.1504629902024,4.37681359281824,1.54820471774918,8.07257644761549,10.964269926712,21.3004333660488
786,6,"F",2,"fair",44.4768831521825,67.8255220608376,1.32242448009274,1.68321916878187,9.14982709724069,12.2211351270783,19.9914530100521
786,6,"M",3,"fair",45.7812890265472,67.4076292575545,NA,1.34330524763232,8.29827369478701,NA,17.4824953572398
786,6,"F",4,"fair",43.9340394043612,68.9980791207661,3.29509814124113,1.94102197285238,10.9232386303843,10.9535870663307,18.8486658011867
786,6,"F",5,"fair",46.6812151632927,71.9481142993392,3.8390428726108,1.68880535415571,9.03655609570446,11.0613367151286,13.4352310943293
786,6,"F",6,"fair",45.4321868550232,69.2930858593836,3.13587928651401,1.98183144827141,9.36605200080171,11.3453849651814,14.649326102889
787,7,"M",1,"fair",46.7572509348563,71.7015988190462,4.13746771703932,1.91870340866887,10.7495084839581,11.8957550083257,20.0626312833272
787,7,"M",2,"fair",48.321343377351,73.733578639337,4.85244189588623,1.62484656315625,9.66235558113844,12.2665441596904,24.0142451031504
787,7,"F",3,"fair",46.6048697562482,72.6704868629233,4.87509011521868,1.94391626571303,7.68426057678935,11.4091291003685,17.9705978411851
787,7,"M",4,"fair",47.3947075871955,72.8076494096659,5.00751555213048,2.13949085782858,7.47255833409065,12.4519367557899,23.247709395155
787,7,"M",5,"fair",49.060313811475,69.148474516544,4.96231896901342,2.10346846544693,9.41387438859216,NA,19.6135802400535
787,7,"M",6,"fair",48.4167224690332,71.2577989283338,4.93336297185418,1.76326603361647,10.5078197223957,11.7723514905299,13.1815987417735
788,8,"M",1,"good",54.6028476978817,78.6651820925062,6.07637410845815,2.57239732379492,10.1422100780673,10.1882444484553,10.8514303612438
788,8,"F",2,"good",52.344053856502,75.5007550311821,NA,2.33280524157992,12.6477204520355,9.61572139921718,18.9426048475135
788,8,"M",3,"good",52.2622728348505,77.0873471173579,4.79916231515751,2.26613518407725,11.3734621757046,12.4695460508404,18.2688514165763
789,9,"F",1,"good",44.6533644232893,70.1726989143413,2.06422272786916,2.01377054891074,10.3987827605165,9.78638110192861,15.3153607806775
789,9,"F",2,"good",44.6461365271269,70.3014687507227,0.958067898704081,2.04716913687361,11.5682599875461,10.3130116796926,NA
789,9,"M",3,"good",43.1436096350627,70.1169923701899,NA,1.9926697236666,11.2409429917271,10.8602054372669,16.0173617839646
789,9,"M",4,"good",46.021793376634,69.042692493732,3.36832536986926,2.11633917585769,11.5692672554176,10.7226202773957,21.5154011595249
789,9,"M",5,"good",44.9484596591736,69.6258653861025,2.709742454387,2.24483754678885,9.67961658782541,10.4019359474119,18.5475450235536
790,10,"F",1,"good",53.620318524865,77.2086128465949,4.16172816809737,1.84917910478182,8.99153835328377,14.4020034924187,20.7215796170625
790,10,"F",2,"good",54.0903646247655,77.0638959714503,5.55535259016835,1.86261478069737,10.6507634853628,11.8166362174517,23.6300751695704
790,10,"M",3,"good",58.4319210210712,82.3193876370119,5.4744696019629,1.60372190312722,7.83462147573896,12.7183743454498,19.7242599432465
790,10,"F",4,"good",52.2011699600952,73.5674058632961,NA,NA,7.95322019304308,12.337471369328,18.0354102547813
790,10,"F",5,"good",50.6466397224563,81.8553140106205,5.87368856196131,1.79417103576149,9.56709619253494,NA,NA
790,10,"F",6,"good",55.124232289251,74.5422287371703,5.34031775989203,1.45396911572683,9.85580263324399,13.5449043071931,20.2199139536822
791,11,"F",1,"good",47.2147994977564,71.1703744910351,2.0273837550327,2.58326870404967,10.7949941258174,10.401717855309,11.5798877855672
791,11,"M",2,"good",44.1690863905091,71.7728725446845,4.48547348886952,2.6602624611345,10.9787807538546,9.65077411276953,15.0735108392303
791,11,"M",3,"good",42.7049593531054,67.1677968029724,2.85650323998944,2.76364675165777,10.9405871812016,9.71686952710342,16.114526939653
792,12,"M",1,"good",50.7524147165939,75.0947730703302,4.00175585598162,1.76515564192741,8.39581065865192,12.3678287861056,22.8622622940899
792,12,"M",2,"good",47.3817287432706,71.0443194264852,1.88370175944965,1.67863992832796,9.85402060477443,13.2271747800485,19.4934331585972
792,12,"M",3,"good",49.8699918344888,70.1313952398474,3.3425140149312,2.08804675036289,8.2349824436947,12.1076955405116,21.9426823651761
792,12,"F",4,"good",45.1744216687904,71.3099286269867,2.64373096458071,1.57479293791591,9.07372759762809,12.6087443472173,NA
792,12,"F",5,"good",47.4389952615279,73.176508219421,3.91477048327913,1.72636146067608,7.70866803234726,10.8110589531015,20.3986001824347
792,12,"F",6,"good",45.770681073037,68.4058688466435,4.93023685807913,1.56949702916874,8.25920632830286,11.4431070232032,21.8428656694079
792,12,"M",7,"good",47.8977409891714,73.5969593779182,4.54879272522189,NA,7.91636564871143,12.5839582342188,20.2108070707508
792,12,"M",8,"good",46.3017132067501,76.2691140680025,3.89229804765194,1.19536502410219,7.64282205448159,11.0444134795434,22.7395800072189
792,12,"M",9,"good",49.6430479415895,72.9704122581222,3.55647602351218,1.67157394039588,8.03421750451966,14.2997535750481,24.2343652399441
792,12,"M",10,"good",54.9695941518805,75.0000557271099,4.1933734997191,1.64871142392095,8.87905217422728,11.9548594379761,21.1628197738211
793,1,"F",1,"fair",47.150167918639,73.2233307807233,5.07238202702474,2.03015898686809,10.1857705065577,10.6715368051291,20.5448721736592
793,1,"F",2,"fair",46.8896062410195,70.5913970057175,3.85421412901108,NA,10.5744595758479,13.1482327059421,22.4186817683049
793,1,"M",3,"fair",49.2360504719164,72.8834681939919,3.3707207803267,2.17603758137082,11.5516747091949,11.9391511404365,17.1768066439662
794,2,"F",1,"good",46.7912568247287,72.1757354986166,3.89320454769817,NA,12.727706497959,11.0980173572708,12.8165249906451
794,2,"F",2,"good",47.2700531723347,70.2416581821117,6.1149645414295,2.46059160099532,10.0345972296153,10.6972944503608,13.056990858684
794,2,"F",3,"good",48.6920974038214,75.5107153180733,4.88029851224992,2.44024346339663,11.0148646790006,9.48591144112121,16.2901302863119
794,2,"F",4,"good",49.3415482806714,70.7277085151087,3.87755361957517,2.26411805483199,10.2501340058173,9.63698816357505,NA
794,2,"M",5,"good",49.5903602626119,71.9488478214204,4.5965067823169,2.48475045570738,11.3914111761987,9.90794859190016,10.307209918049
795,3,"F",1,"good",49.2066692082904,73.2472197944618,4.70275324522262,2.17444609439948,8.8530959606613,NA,NA
795,3,"M",2,"good",47.8918425919877,75.1115210882432,5.50243761350321,2.03820456662094,10.9293121107445,11.1211640534941,19.8024669702869
796,4,"M",1,"fair",50.9252947361185,73.8916570305511,3.59644649894848,1.70309633791187,9.08352704087697,13.1606621305929,NA
796,4,"F",2,"fair",49.5187486186209,77.5300785879461,4.40751934854437,1.58622408328402,8.11735063436258,10.8870020999626,18.4817560889414
797,5,"M",1,"poor",40.3551609186839,64.7372484462042,2.17937621133894,1.85297607214689,8.93423487399433,11.666680062485,21.1804892887287
797,5,"F",2,"poor",39.863968783953,63.5693927148857,1.41686861585918,1.68610171347505,9.55701018200303,10.8334491358991,20.9387074173212
797,5,"M",3,"poor",36.3193097316589,67.9182878713599,NA,1.72728178765724,8.53342481921166,10.4005503769579,25.3705962494714
797,5,"M",4,"poor",40.7798333577393,65.3176956583277,3.11525435210684,1.58435000018967,7.42798517597764,12.5664780609908,14.1209348109888
797,5,"F",5,"poor",39.5430124970821,65.7641530908402,NA,1.86581722485375,10.5458200269353,12.6235482507027,18.9506902420904
798,6,"M",1,"good",47.3907515158744,73.9719044322679,4.78874696895404,NA,12.8358816456921,8.18158247428832,9.35955619763508
798,6,"M",2,"good",47.837824549538,70.5879687792506,3.43716691815052,2.61467083784865,13.5632089915815,9.76194305504531,14.9821599285524
798,6,"F",3,"good",49.1925108825853,76.3801522651055,5.00827385737057,3.43690494074309,15.1502315419505,8.92377773886772,8.0185815358553
798,6,"F",4,"good",50.3847449665202,73.0535571981627,NA,3.19449414146988,13.6057964050314,10.0701380879843,7.8030270248057
798,6,"M",5,"good",47.9337025835918,71.1080482141688,4.53285382645638,2.86962626396022,14.4967053170675,NA,9.45286087635404
799,7,"M",1,"good",53.7385815624746,74.5682326288125,4.00006199331393,2.5474916000864,10.6654412864936,10.0277998057929,11.8059776882422
800,8,"F",1,"good",53.3536046764984,79.3288048051739,6.10069096693351,2.97205049522898,13.8160581191536,12.5163542255846,12.8476983345715
800,8,"F",2,"good",52.160767904337,75.4316403021967,4.67898253324067,3.06616871905361,13.9629207578714,9.51198936376468,15.728925818083
800,8,"M",3,"good",53.7094778112808,76.560939905217,5.72485324911287,3.24811839216587,14.1893155683161,9.95608770647806,18.2435127711122
800,8,"F",4,"good",53.4223836032044,75.7431026152182,6.51948012085841,2.65672560119475,12.5166266961653,7.73791889982587,11.5193179361032
801,9,"F",1,"fair",41.5320451058102,65.3513228863836,2.30432892112224,1.58591684684879,8.76427255439973,13.7034657592739,18.80030534985
801,9,"M",2,"fair",40.1563659443742,66.6496597093644,0.439806509468145,1.69408919493303,8.42846303111578,14.6574673676353,20.778001508764
801,9,"M",3,"fair",41.6677852850256,64.6776316685848,NA,2.05727096849111,8.38122080985473,12.7357821866402,NA
801,9,"F",4,"fair",41.0943905564897,68.9829025876037,2.57822509932602,1.59882997200766,8.80778889110983,13.9053311772198,17.758932041574
802,10,"F",1,"good",44.196626498034,72.1507049739299,2.16719555775443,2.21394341635099,13.1764318481134,9.62271595642043,14.973047399739
802,10,"M",2,"good",43.2851739411163,71.1184289071015,3.33386997727025,2.00389977069245,9.963938519328,10.2082386468623,17.5980691007406
802,10,"F",3,"good",43.3916051648201,71.7055200749217,2.89615402987249,2.51826148961091,12.804077335115,10.8734555995722,18.2337173147602
803,11,"F",1,"fair",45.608295731714,72.7828502915735,1.96076898847342,1.51260729332911,8.59962273232778,12.8171797835049,18.8158689457223
803,11,"F",2,"fair",44.2376934541895,67.9029917464203,2.53617855807798,1.06331828136712,7.28716571803036,12.2744072462738,21.8297388740188
803,11,"M",3,"fair",43.1740597390926,70.4616608919604,1.2972874413785,NA,7.54675213762056,14.5191696573093,24.4578904865614
804,12,"M",1,"fair",41.8014551102883,72.3326819766601,3.72182737561232,2.51497625307896,12.1626410504076,9.24322370603279,17.1697777500858
804,12,"F",2,"fair",49.4748374226523,72.6515471331167,4.09959632503266,2.60946574285617,12.6438627306122,9.92193700673647,10.7741120109395
804,12,"F",3,"fair",44.9185906439186,74.3674290203936,4.4786342224516,2.64258568428598,12.0587337298287,8.25848498772032,14.5092423784317
804,12,"F",4,"fair",45.8177397347738,72.2612177328586,2.80491426783453,2.47751153508713,10.9201640232682,8.16160787695869,13.6085860360406
804,12,"F",5,"fair",47.5164382774865,68.4187473742772,4.58075823526201,2.87562462578608,10.7954896480107,11.286858277058,18.4280449253576
805,1,"F",1,"good",54.0428527565681,78.3267341616087,5.31666222329255,2.91625292995885,14.132921515866,10.0064325869772,12.9337492510256
805,1,"F",2,"good",51.8536590868403,75.354098206219,4.08159948761958,3.04041421545055,13.3213389602272,10.0670122351369,15.6685095882108
805,1,"M",3,"good",55.0306257883359,75.3676797320141,5.54743064450642,3.14363282803548,13.6184934502872,8.3999312969768,13.9638356936169
805,1,"F",4,"good",49.1842348121022,72.6991777639967,5.24351336233512,3.21279960805795,13.2834427262258,11.0061026710218,17.4055079954867
806,2,"M",1,"poor",34.7393397272099,63.4669802129107,0,0.995509535729564,5.29723136238789,14.5230855533852,NA
807,3,"M",1,"good",55.5943938376566,76.7283915902322,NA,NA,11.2994561262255,NA,14.6945967686292
807,3,"M",2,"good",56.9767716161366,73.9267908890018,5.8977943118626,NA,10.1099257306096,12.5522318357872,13.5030719842104
807,3,"M",3,"good",56.1145983919124,76.3798921708426,5.43243744560628,1.98713373513029,12.1805359840907,10.121686315238,11.8065775045433
807,3,"M",4,"good",52.9912359084954,79.2696775588588,4.64562769255021,2.14178941827246,11.2396224203826,10.1467627677056,13.1586840027051
807,3,"M",5,"good",56.2247693387272,81.3901548753085,6.04478836908587,2.22646948855793,12.5907295584482,9.95024830471653,15.9011037420747
807,3,"F",6,"good",51.6818216879507,77.7825579319438,6.67925339012264,2.1218559206566,10.8294723240665,10.2290546469592,17.1885292098833
808,4,"F",1,"fair",40.892026805519,70.0981699231356,1.28690634580815,1.54587456486142,8.80609361201972,10.4511376584489,23.2959838765684
808,4,"F",2,"fair",43.7205862004267,68.851892491401,0.900561349275944,1.37724854901402,10.0233564104156,11.8298635300594,16.7717289111801
808,4,"F",3,"fair",39.2070429559523,70.8291977236086,2.11045855067213,1.71441826596302,8.64352827619492,12.9226346554392,15.2818484854033
808,4,"F",4,"fair",41.9869496571839,69.3991668733821,1.23595786370962,1.17852822314433,8.53265726154405,13.8663377131529,18.227402715982
808,4,"M",5,"fair",42.5755243999511,67.9956590166506,1.1314595820725,1.69833299995468,9.00621049753359,13.5793377731753,14.0238387629756
808,4,"M",6,"fair",39.1150817057504,69.544230301717,1.14358407043384,1.44560156365123,7.7253238088695,11.7884390534465,25.195215433101
808,4,"F",7,"fair",43.0238652537629,67.1448367188069,2.70894814278353,1.61604693648483,6.89742232979115,13.3406327043496,22.1409460506137
809,5,"M",1,"good",52.1116189021363,71.6564247023022,2.87512320207983,1.34286387914846,9.69097261642242,11.1655766947313,20.9692139486497
810,6,"F",1,"fair",41.9237820416704,69.4471466196367,3.47968350163404,2.39564126000126,11.7414823159343,10.4036277693775,18.407518901083
810,6,"M",2,"fair",43.4357519298785,71.008069035986,1.81850148921479,2.28405438534123,10.7247281799971,10.5661923273467,12.0328429425942
810,6,"M",3,"fair",47.3312203872382,72.3867123467566,2.33729178335718,2.60094801256632,10.2965128664007,10.4055135352079,16.0260942203258
810,6,"M",4,"fair",43.6196644300657,65.792758774124,2.13075007165409,2.10666533826705,10.8655751855106,13.2539276552189,18.8447729468708
810,6,"F",5,"fair",44.0427684480206,71.5078741627199,4.20956165789972,NA,10.9492974233617,10.1596981142407,18.8360813704224
811,7,"M",1,"good",45.6435740925266,69.2053407383132,1.75751632677421,2.47386057385702,10.3980584615484,11.0694236510786,18.3436214100109
811,7,"F",2,"good",46.7253479899346,70.7371024136712,4.73187906926692,1.74191209156493,11.4588132852801,10.1863465513096,13.7821555581738
811,7,"F",3,"good",43.0170040643233,71.2261404335232,2.70216688938642,2.2214965970664,9.30718176899644,11.5632650540393,15.2041273668617
811,7,"M",4,"good",45.4053498322817,71.5010998794144,4.11535891063367,2.01729358149001,10.2461971415801,11.1007784905377,16.7967512723868
812,8,"M",1,"fair",43.3946025306715,70.6785349014767,2.47480415057561,0.525311612337299,5.50316118197572,13.6966011772952,29.9539187982954
812,8,"F",2,"fair",42.8492472955601,70.8111635384477,2.46530435540529,0.306557796383156,5.41310438493992,15.8866237581238,32.6436925950422
812,8,"F",3,"fair",47.8813395398667,67.9626274956059,3.05287238318847,0.801461694298028,4.20568696620573,12.9906601729098,26.0407050817319
812,8,"M",4,"fair",44.7212847350519,72.2949146787029,2.98980813025581,0.827789426014757,4.52961674619406,14.9912862648159,23.9664514335097
812,8,"F",5,"fair",45.347921352341,70.1490163949934,2.6852649272793,0.417904533190298,4.64901187403325,15.3275903986779,30.1551002303932
813,9,"F",1,"poor",32.555789859373,62.6130513023399,NA,1.12596401499413,5.92857600291551,13.2701180726962,23.9389042097931
813,9,"M",2,"poor",32.5110571114957,63.2913409647783,0,1.08197085736432,4.56343785475112,NA,22.9700902777389
813,9,"M",3,"poor",35.110697216439,63.7027603270233,0,0.972762350746092,6.59311398076613,13.9184163445665,23.4772267560865
814,10,"M",1,"fair",49.6280027320062,71.4858661075309,3.81397323960421,1.73337793748379,7.290943498687,12.0083784736997,21.1249863290541
814,10,"F",2,"fair",52.2965662761506,75.201537244366,5.96487595845772,1.664210057525,9.94818097901315,11.0707309218566,NA
814,10,"M",3,"fair",48.4709172595536,73.0664800531738,3.83062775873531,1.52502677668368,9.25219707328603,11.2102538429841,20.941477745184
814,10,"M",4,"fair",50.7561465176846,72.7093907549435,4.1144665890754,1.42035373114867,8.02586352773115,12.2430882921868,18.6567073103306
814,10,"F",5,"fair",50.458094286143,75.4617005882235,4.84775114306139,1.84224774401345,9.47730912322323,13.6770663159842,20.9523168408225
814,10,"M",6,"fair",50.4550453434999,72.7499220230662,NA,2.11414869869985,9.09267475665664,12.7317689458453,22.5895666162951
815,11,"M",1,"poor",36.5422520545303,62.7480443353348,NA,0.402751038876319,4.3640197216821,15.1855517069038,29.9346553503332
815,11,"M",2,"poor",36.4341408998588,64.8473495401621,0,0.244076067177702,1.10032340417377,NA,33.5648381077246
815,11,"M",3,"poor",35.3402181289831,61.5695953015055,0.671433866176423,-0.040029080696729,1.11715944453422,17.1802249216391,34.8846070024969
815,11,"M",4,"poor",27.4814022578003,59.8285214297913,0,0.0711448851998147,3.12923558594046,18.5696514982934,32.2957592806974
815,11,"M",5,"poor",36.316313531579,61.2558792398936,0.290477149836466,0.357067389708565,3.33100026764692,17.2311818716212,NA
816,12,"F",1,"fair",44.9999451996727,68.5298862161048,2.61578961415407,2.03250978183544,8.61315435346955,11.6943218117971,24.7110562358617
816,12,"M",2,"fair",45.8315612917052,70.1807221897985,2.93369696920032,1.85909958153238,6.97273819527214,13.3497005511226,NA
817,1,"F",1,"good",58.7509786102494,79.4835894101492,6.5983626270247,1.92198110854597,8.73871474319905,10.4411513839613,18.6689601543887
817,1,"M",2,"good",60.9148469316803,79.7791361532039,7.71112820905916,2.15967274087729,9.12138167146532,9.65723942210713,23.0706086686276
818,2,"F",1,"good",53.0929112839365,73.9139000920746,4.97092566350448,NA,13.5920635691159,8.70988717239599,14.9336989242944
818,2,"M",2,"good",53.5414521675517,73.791399213738,6.98365893768383,2.94116238848415,13.5256825116452,10.3442885979365,11.2624877732563
819,3,"M",1,"good",49.3594141277149,72.0595288830545,3.95290739838903,2.01129499165813,10.8091448484139,NA,17.3950858178901
820,4,"F",1,"fair",42.557294204885,68.4014189008374,3.136020641276,1.56742334419582,5.38813416207327,NA,24.0528297727078
820,4,"F",2,"fair",41.5474326769087,68.5716808720193,3.52712399803481,1.6016878973776,8.28088086595301,12.9400100342954,22.3668773906582
820,4,"M",3,"fair",40.7851497141412,67.5121042899038,2.20207666197578,1.79221291936354,8.02158893730408,11.9637191708705,21.0937707240981
821,5,"M",1,"fair",48.8020382101896,70.7522693429531,4.129261359629,2.60313391073658,11.5792660216935,10.4231365568559,14.4804565236969
821,5,"F",2,"fair",48.4028555727232,70.979170397442,1.57414810010177,2.39187595887626,11.8705726231693,9.40133772710569,16.2525192498532
821,5,"M",3,"fair",48.2468705932391,68.3170332623316,1.56941201414679,2.74092717694998,11.3040075808793,9.60020601118376,15.1490186678928
821,5,"F",4,"fair",47.684899899514,69.8087576170582,3.41454711230178,2.94944242246863,12.8530277224291,8.84533816828936,14.4775037239275
822,6,"F",1,"good",55.4489234362959,76.4669817301566,4.27117781755658,2.82294333848955,13.4617795857634,11.2726724027412,9.5610189378188
822,6,"F",2,"good",56.6283025089789,78.9717992654852,6.73928828538583,3.10782047687929,12.9464886688822,8.64935862232076,13.1578752810462
822,6,"F",3,"good",58.2160315630431,80.7828627016747,NA,NA,13.5450279975556,6.34558192396787,10.5725928742429
822,6,"F",4,"good",58.9107406541641,82.009523725952,8.31350052397557,3.09029168396539,14.430126329085,8.32195118696504,6.13338817943402
823,7,"F",1,"good",50.337535893239,72.000869785961,4.50216781493796,1.74650919499736,10.1505604155641,13.3026377970868,NA
823,7,"F",2,"good",48.317960797245,70.7494588227234,NA,1.71019761616841,8.5599636452882,11.7259613645648,19.5132582335502
823,7,"M",3,"good",49.9425960395741,71.2300966931401,3.44312282127712,1.9802147330577,8.95822397486037,12.0421984118393,19.8033786776643
823,7,"M",4,"good",50.5836835087757,70.5327349904776,4.74326636062654,1.77186368550596,10.0149642291109,11.3731681466585,19.9678226937145
824,8,"M",1,"good",44.1606679983244,71.6794323590212,3.32325485158883,1.58098287826608,8.43993001850835,11.1053422876505,20.1126726279389
824,8,"F",2,"good",45.8618634073887,72.2397797181667,5.29744478370398,1.80109275383509,8.05292837520944,10.7211499635354,21.9031284504476
824,8,"F",3,"good",47.2890650748154,73.9717133545065,3.51212904270876,1.76981101972864,8.23731596597877,12.2355360257767,18.0575997724395
825,9,"M",1,"fair",43.1382808211716,64.1244900630837,1.74107769476424,1.4303893643796,9.12631637147596,12.4091169542981,18.5055554928451
825,9,"F",2,"fair",38.0823752592898,63.517843294565,0.0927699061223565,1.39274908236134,6.58919734481972,13.7298531379923,25.2916074371999
825,9,"F",3,"fair",37.4767618355874,65.3775071543645,1.57420013842526,1.30247956096842,7.3874865189739,11.2859937924285,25.0176194262069
825,9,"F",4,"fair",35.2488340303399,66.0775379059112,1.03876117827087,1.29242159598925,7.25720426286271,13.8938509994993,NA
825,9,"M",5,"fair",38.4608328613565,61.5932463025807,0,1.1197513869655,5.29351037900619,13.8523266714101,25.8439867176702
826,10,"M",1,"poor",40.1240510611744,66.3859798972098,3.0260458475154,0.361658003947067,3.27823173288285,NA,35.5896326580908
826,10,"F",2,"poor",42.4861702164677,67.3687607309417,1.27368073127799,NA,2.91244905462823,16.3980479228299,34.3786607733703
826,10,"M",3,"poor",42.3728625843842,63.789714532917,1.65269178076281,0.21489858051283,3.07937411596566,NA,34.2469928714411
826,10,"M",4,"poor",40.0410396193601,66.9529605543046,1.7003760639146,-0.0857406796180692,2.30316361799427,19.4049633394171,36.4011685848578
826,10,"M",5,"poor",40.4864760156871,67.0653674046954,2.73169235755529,0.121724476862803,2.08430894314015,15.0863306976136,29.8624029955808
826,10,"M",6,"poor",41.6421089022942,67.117510426723,2.57726168442194,0.0287977157801799,2.08279931198502,15.4702126548256,33.5401517008167
827,11,"M",1,"fair",44.521521951148,70.4598219044153,3.9423954872595,1.55156464976026,9.12794744594343,12.0281132036492,21.4533913237449
827,11,"M",2,"fair",41.6557332535793,65.6835296554815,2.50641160073769,1.33068262650603,9.44832463276747,12.4290322957239,22.3424176091368
828,12,"F",1,"good",52.6226026353399,71.7137942403007,NA,1.99089446165859,10.3885889800497,12.2028788921472,19.1122288416115
828,12,"F",2,"good",50.6081845186081,73.1502515312069,4.16764631423828,2.13853914514908,10.5315641250582,8.45102390214219,14.5188355905503
828,12,"M",3,"good",50.5416538029943,74.1044663930526,2.63657598582046,1.97167471396308,9.46938841663117,9.83711052751409,14.2597640786516
828,12,"M",4,"good",51.6306919969411,74.8673236682207,6.36738331588793,2.11084169612863,12.3691785744523,NA,13.4858213395875
829,1,"F",1,"good",53.8957681167922,77.4729438041073,6.49374533148904,2.76067143564756,11.963832350467,8.71697297752437,13.0008192615081
830,2,"M",1,"good",44.7655202517846,68.5558796688236,1.71749709216117,1.31665236877609,8.13936548861761,14.056206003061,20.2202927013557
