"animal_id","step","x","y","depth","temp","layer_pos","layer_input"
"A047",6,58.47,79.78,64.57,13.055,-6.397,-6.397
"A047",7,57.92,79.84,64.21,13.691,-6.28,-6.28
"A047",8,58.07,79.57,64.04,13.925,-6.708,-6.708
"A047",9,58.46,78.98,65.03,13.412,-6.307,-6.307
"A047",10,58.12,78.98,63.71,14.034,-7.351,-7.351
"A047",11,57.78,79.07,63.92,13.905,-6.825,-6.825
"A047",12,58.36,79.83,62.73,14.735,-8.132,-8.132
"A047",13,57.85,80.46,62.88,14.336,-7.271,-7.271
"A047",14,57.42,79.41,63.12,13.957,-7.156,-7.156
"A047",15,57.29,78.83,63.33,13.989,-7.109,-7.109
"A047",16,57.1,78.33,62.95,14.302,-7.567,-7.567
"A047",17,56.4,78.91,62.23,13.587,-7.384,-7.384
"A047",18,57.28,78.83,62.59,15.58,-7.841,-7.841
"A047",19,57.41,79.23,62.1,14.797,-8.254,-8.254
"A047",20,56.04,78.65,61.86,14.044,-7.555,-7.555
"A047",21,56.04,78.42,62.98,13.57,-6.554,-6.554
"A047",22,55.77,77.44,62.98,13.689,-6.789,-6.789
"A047",23,55.92,76,63.5,14.012,-7.13,-7.13
"A047",24,56.78,76.84,63.87,13.138,-7.088,-7.088
"A047",25,56.64,76.65,63.4,14.492,-7.531,-7.531
"A047",26,55.72,74.76,64.13,14.438,-6.938,-6.938
"A047",27,55.92,74.44,64.45,14.002,-6.946,-6.946
"A047",28,57.21,75.14,65.98,13.918,-6.161,-6.161
"A047",29,57.58,75.92,65.84,13.815,-6.231,-6.231
"A047",30,57.41,74.99,66.49,13.763,-5.886,-5.886
"A047",31,57.15,74.6,66.75,13.382,-5.604,-5.604
"A047",32,56.06,74.4,65.31,13.608,-6.224,-6.224
"A047",33,55.72,73.99,65.02,13.598,-6.424,-6.424
"A047",34,56.86,74.02,65.26,13.774,-7.131,-7.131
"A047",35,57,74.32,65.47,13.49,-6.89,-6.89
"A047",36,57.63,74.4,65.45,14.552,-7.387,-7.387
"A047",37,57.25,74.81,65.11,13.401,-7.226,-7.226
"A047",38,57.83,74.91,66.62,13.829,-6.131,-6.131
"A047",39,56.47,73.94,65.63,13.771,-6.473,-6.473
"A047",40,56,73.38,65.58,14.159,-6.408,-6.408
"A047",41,55.85,72.79,65.89,13.433,-6.256,-6.256
"A047",42,55.84,72.62,65.85,13.869,-6.364,-6.364
"A047",43,54.82,72.23,64.12,14.504,-7.404,-7.404
"A047",44,54.72,72.66,64.25,13.882,-6.963,-6.963
"A047",45,54.03,72.29,63.74,14.151,-7.022,-7.022
"A047",46,54.06,72.63,64.59,14.767,-6.032,-6.032
"A047",47,53.82,72.38,64.95,13.559,-5.573,-5.573
"A047",48,53.81,72.84,63.28,13.799,-6.999,-6.999
"A047",49,53.71,73.05,62.93,14.08,-7.15,-7.15
"A047",50,53.15,74.19,61.72,14.704,-7.196,-7.196
"A047",51,54.17,73.75,62.98,14.212,-7.173,-7.173
"A047",52,53.43,73.36,61.38,14.262,-8.259,-8.259
"A047",53,53.4,73.26,62.22,14.503,-7.441,-7.441
"A047",54,51.8,72.92,60.44,14.721,-7.755,-7.755
"A047",55,51.77,72.5,60.77,13.587,-7.631,-7.631
"A047",56,51,73.3,59.64,13.692,-7.47,-7.47
"A047",57,51.35,72.68,60.31,14.11,-7.53,-7.53
"A047",58,51.45,72.6,59.83,14.724,-8.17,-8.17
"A047",59,52.26,72.65,60.98,15.11,-7.847,-7.847
"A047",60,51.33,72.76,60,14.739,-7.783,-7.783
"A047",61,51.45,73.38,60.36,14.108,-7.194,-7.194
"A047",62,51.77,72.45,60.69,14.186,-7.73,-7.73
"A047",63,52.97,72.48,62.31,13.392,-7.342,-7.342
"A047",64,53.1,72.23,62.27,14.538,-7.623,-7.623
"A047",65,53.37,72.01,62.45,14.327,-7.831,-7.831
"A047",66,53.89,71.83,63.65,13.961,-7.219,-7.219
"A047",67,53.81,70.38,63.98,14.43,-7.538,-7.538
"A047",68,52.93,70.74,62.78,13.883,-7.734,-7.734
"A047",69,53.2,70.89,62.51,15.026,-8.181,-8.181
"A047",70,53.41,70.95,62.83,14.631,-8.032,-8.032
"A047",71,52.59,70.67,62.85,14.606,-7.358,-7.358
"A047",72,52.92,71.11,63.54,14.124,-6.769,-6.769
"A047",73,52.45,72.15,63.1,14.168,-6.188,-6.188
"A047",74,51.53,71.95,61.99,13.527,-6.444,-6.444
"A047",75,51.35,71.75,62.71,13.613,-5.644,-5.644
"A047",76,50.56,71.36,62,13.277,-5.715,-5.715
"A047",77,51.28,72.07,61.97,13.586,-6.143,-6.143
"A047",78,51.87,73.53,62.35,14.085,-5.588,-5.588
"A047",79,50.51,72.86,61.8,12.823,-5.001,-5.001
"A047",80,49.7,73.52,60.47,13.299,-4.982,-4.982
"A047",81,49.48,73.25,60.7,13.097,-4.649,-4.649
"A047",82,49.48,72.93,61.2,12.655,-4.355,-4.355
"A047",83,48.54,73.23,58.94,12.793,-5.252,-5.252
"A047",84,48.79,73.43,58.9,13.655,-5.491,-5.491
"A047",85,48.91,72.65,59.47,13.719,-5.546,-5.546
"A047",86,48.16,72.9,58.47,13.517,-5.454,-5.454
"A047",87,47.99,73.08,58.31,13.563,-5.279,-5.279
"A047",88,48.48,72.34,58.85,13.565,-5.827,-5.827
"A047",89,48.52,72.02,58.44,13.4,-6.481,-6.481
"A047",90,47.33,71.43,57.99,13.697,-5.807,-5.807
"A047",91,46.69,70.91,57.02,12.823,-6.27,-6.27
"A047",92,45.83,70.4,55.88,13.837,-6.595,-6.595
"A047",93,44.38,69.26,54.75,14.389,-6.52,-6.52
"A047",94,44.65,68.77,56.51,13.046,-5.419,-5.419
"A047",95,44.42,68.15,56.4,12.721,-5.622,-5.622
"A047",96,44.58,67.96,56.82,13.106,-5.535,-5.535
"A047",97,45.4,68,57.19,13.56,-6.222,-6.222
"A047",98,44.68,67.4,56.22,14.332,-6.598,-6.598
"A047",99,45.59,66.65,57.73,14.038,-6.695,-6.695
"A047",100,45.43,67.44,57.52,13.95,-6.244,-6.244
"A047",101,44.98,68.33,56.29,14.243,-6.367,-6.367
"A047",102,44.31,68.3,56.14,13.358,-5.63,-5.63
"A047",103,43.86,67.68,55.93,13.178,-5.623,-5.623
"A047",104,43.76,66.88,57.79,12.325,-4.112,-4.112
"A047",105,44.11,66.41,56.95,13.467,-5.688,-5.688
"A047",106,43.81,65.83,56.46,13.201,-6.114,-6.114
"A047",107,43.67,66.31,56.6,13.062,-5.508,-5.508
"A047",108,44.15,65.79,59.02,12.814,-4.015,-4.015
"A047",109,43.62,64.27,58.34,12.257,-4.838,-4.838
"A047",110,45.08,63.61,59.68,12.774,-5.711,-5.711
"A047",111,44.83,64.55,58.75,14.003,-5.841,-5.841
"A047",112,44.16,65.36,57.67,13.034,-5.624,-5.624
"A047",113,43.09,65.15,56.64,13.241,-5.365,-5.365
"A047",114,42.33,65.23,54.97,13.162,-5.972,-5.972
"A047",115,41.97,66.32,54.35,13.18,-5.452,-5.452
"A047",116,41.42,65.88,53.89,13.148,-5.433,-5.433
"A047",117,41.46,66.86,52.35,14.206,-6.439,-6.439
"A047",118,42.07,67.65,51.97,13.49,-7.15,-7.15
"A047",119,43.48,67.33,55.81,13.784,-5.449,NA
"A047",120,43.1,67.11,54.82,13.948,-6.045,NA
"A047",121,42.13,67.08,53.67,14.02,-5.893,NA
"A047",122,42.18,67.45,54.02,13.152,-5.381,NA
"A047",123,42.09,67.46,53.39,13.904,-5.876,NA
"A047",124,41.68,66.74,53.21,13.016,-5.955,NA
"A047",125,41.8,66.85,53.52,12.951,-5.737,NA
"A047",126,42.69,67.4,53.76,13.512,-6.375,NA
"A047",127,42.27,68.22,53.16,13.701,-5.869,NA
"A047",128,41.97,67.7,52.86,14.078,-6.082,NA
"A047",129,41.2,67.27,52.23,13.421,-5.923,NA
"A047",130,41.25,67.6,52.48,12.937,-5.528,NA
"A047",131,40.57,68.35,50.42,13.906,-6.115,NA
"A047",132,40.55,67.62,51.49,13.991,-5.528,NA
"A047",133,41.88,66.75,53.85,12.596,-5.571,NA
"A047",134,41.89,64.96,54.48,13.665,-6.023,NA
"A047",135,40.97,64.58,52.84,14.739,-6.635,NA
"A047",136,40.31,65.37,51.05,14.107,-7.073,NA
"A047",137,41.3,64.41,53.46,13.857,-6.558,NA
"A047",138,41.05,64.74,52.64,13.795,-6.846,NA
"A047",139,41.09,65.01,52.37,14.894,-7.018,NA
"A047",140,41.72,64.52,52.6,15.143,-7.915,NA
"A047",141,40.66,65.77,51.24,14.977,-7.12,NA
"A047",142,41.39,65.23,53.14,13.84,-6.533,NA
"A047",143,40.36,64.97,52.4,13.47,-6.023,NA
"A047",144,39.39,64.57,50.56,13.019,-6.781,NA
"A047",145,39.49,65.11,50.81,12.959,-6.341,NA
"A047",146,38.36,64.86,48.92,14.755,-6.864,NA
"A047",147,37.6,65.18,47.83,13.739,-6.743,NA
"A047",148,39.09,65.34,50.24,13.682,-6.234,NA
"A047",149,38.63,65.47,49.87,13.048,-5.909,NA
"A047",150,37.98,65.04,49.17,13.097,-6.002,NA
"A047",151,37.96,64.61,49.65,13.605,-5.76,NA
"A047",152,37.61,64.49,48.22,13.879,-6.795,NA
"A047",153,37.68,64.64,49.4,13.309,-5.625,NA
"A047",154,36.76,64.14,48.24,13.928,-5.892,NA
"A047",155,37.43,63.53,48.47,14.451,-6.887,NA
"A047",156,38.12,63.59,48.72,14.499,-7.501,NA
"A047",157,39.03,63.75,49.83,14.182,-7.518,NA
"A047",158,38.55,63.91,47.76,14.618,-8.853,NA
"A047",159,37.44,63.05,46.64,15.814,-9.014,NA
"A047",160,37.54,62.65,47.73,14.353,-8.273,NA
"A047",161,37.32,63.47,47.37,14.873,-7.882,NA
"A047",162,36.61,62.96,46.96,14.189,-7.671,NA
"A047",163,37.31,63.74,47.43,14.185,-7.651,NA
"A047",164,37.91,64.73,47.6,14.202,-7.664,NA
"A047",165,37.87,64.68,48.13,14.319,-7.117,NA
"A047",166,38.42,64.66,49.3,14.181,-6.687,NA
"A047",167,38.22,63.33,48.72,14.516,-7.791,NA
"A047",168,38.24,62.64,49.14,14.262,-7.797,NA
"A047",169,37.72,62.85,48.59,13.766,-7.54,NA
"A047",170,37.21,62.46,46.66,16.063,-9.035,NA
"A047",171,37.24,62.36,46.75,15.157,-9.029,NA
"A047",172,36.93,61.35,47.41,15.108,-8.545,NA
"A047",173,37.41,61.3,48.86,14.472,-7.75,NA
"A047",174,36.98,59.54,49.73,14.241,-7.326,NA
"A047",175,36.69,59.54,49.68,15.078,-7.02,NA
"A047",176,36.61,59.02,50.12,13.883,-6.777,NA
"A047",177,35.97,58.66,49.77,14.036,-6.552,NA
"A047",178,37.29,58.03,52.04,13.775,-6.303,NA
"A047",179,36.55,57.93,51.53,13.386,-5.952,NA
"A047",180,36.63,56.79,52.2,13.304,-6.087,NA
"A047",181,36.45,56.28,52.01,13.171,-6.387,NA
"A047",182,35.8,56.4,50.67,13.487,-6.843,NA
"A047",183,35.57,57.14,50.9,13.901,-5.867,NA
"A047",184,34.34,56.62,49.39,13.244,-6.257,NA
"A047",185,34.08,57.32,48.06,14.029,-6.84,NA
"A047",186,34.19,58.49,46.81,14.197,-7.495,NA
"A047",187,33.46,59.8,45.6,13.499,-7.097,NA
"A047",188,33.87,59.78,46.28,13.689,-6.892,NA
"A047",189,32.95,58.61,44.67,14.852,-8.167,NA
"A047",190,32.75,59.13,44.22,14.301,-8.08,NA
"A047",191,33.11,57.89,45.78,14.758,-7.662,NA
"A047",192,32.86,57.83,45.71,13.541,-7.49,NA
"A047",193,32.31,58.29,45.06,14.255,-7.268,NA
"A047",194,31.53,59.25,43.4,13.954,-7.565,NA
"A047",195,30.89,59.63,42.1,14.041,-8.009,NA
"A047",196,31.34,59.56,42.63,15.226,-7.966,NA
"A047",197,31.38,59.55,42.84,14.761,-7.794,NA
"A047",198,30.72,58.54,42.59,14.697,-7.976,NA
"A047",199,31.69,58.24,43.33,14.396,-8.388,NA
"A047",200,31.55,58.77,43.05,14.241,-8.205,NA
"A047",201,31.27,57.61,42.87,14.261,-8.795,NA
"A047",202,30.68,57.69,43.24,14.033,-7.79,NA
"A047",203,31.37,58.36,43.66,14.103,-7.655,NA
"A047",204,31.14,58.24,42.27,14.665,-8.892,NA
"A047",205,31.13,57.12,43.32,14.422,-8.511,NA
"A047",206,30.93,56.63,43.57,15.402,-8.36,NA
"A047",207,31.55,56.76,43.53,15.166,-8.952,NA
"A047",208,30.4,58.13,41.28,14.988,-9.213,NA
"A047",209,29.74,57.5,40.39,15.093,-9.858,NA
"A047",210,29.71,58.01,39.92,16.151,-9.997,NA
"A047",211,29.81,58.41,40.34,14.567,-9.436,NA
"A047",212,29.41,58.82,40.88,14.273,-8.313,NA
"A047",213,29.2,58.38,39.96,15.459,-9.279,NA
"A047",214,29.34,57.96,40.36,15.25,-9.246,NA
"A047",215,29.16,57.27,40.78,15.196,-9.056,NA
"A047",216,29.43,56.76,41.06,14.7,-9.339,NA
"A047",217,29.48,55.93,41.39,14.942,-9.562,NA
"A047",218,29.4,56.31,41.14,15.013,-9.506,NA
"A047",219,28.8,55.91,41.16,15.19,-9.174,NA
"A047",220,28.99,55.53,42.23,14.956,-8.522,NA
"A047",221,27.95,55.15,42.35,14.203,-7.669,NA
"A047",222,27.95,55.22,42.18,14.616,-7.8,NA
"A047",223,27.23,55.71,40.86,14.079,-8.184,NA
"A047",224,27.3,55.75,41.66,14.617,-7.422,NA
"A047",225,27.42,56.19,41.61,15.31,-7.319,NA
"A047",226,28,56.01,42.57,14.504,-6.972,NA
"A047",227,27.12,57.12,43,12.515,-5.165,NA
"A047",228,26.31,57.9,42.49,12.597,-4.638,NA
"A047",229,26.24,56.94,42.46,13.301,-5.083,NA
"A047",230,26.1,56.73,42.88,12.727,-4.661,NA
"A047",231,25.21,56.5,42.21,12.926,-4.732,NA
"A047",232,25.33,56.69,42.15,12.632,-4.791,NA
"A047",233,26.12,56.23,43.3,12.267,-4.511,NA
"A047",234,25.35,56.72,42.22,12.807,-4.725,NA
"A047",235,25.96,57.01,41.56,13.539,-5.732,NA
"A047",236,25.76,57.07,40.93,13.068,-6.173,NA
"A047",237,26.06,58.02,40.57,13.689,-6.307,NA
"A047",238,26.83,58.1,41.26,13.023,-6.166,NA
"A047",239,26.88,56.95,41.66,13.733,-6.392,NA
"A047",240,26.72,56.01,41.76,13.451,-6.669,NA
"A047",241,25.15,55.25,40.75,14.041,-6.77,NA
"A047",242,24.6,55.81,39.58,13.879,-7.201,NA
"A047",243,23.81,55.62,38.91,14.598,-7.319,NA
"A047",244,24.25,54.74,39.87,14.229,-7.133,NA
"A047",245,24.19,55.05,39.6,14.787,-7.198,NA
"A047",246,23.74,54.07,40.37,13.168,-6.514,NA
"A047",247,24.03,53.16,40.07,14.963,-7.554,NA
"A047",248,24.11,52.76,40.75,13.838,-7.174,NA
"A047",249,23.72,53.29,40.19,14.309,-7.074,NA
"A047",250,23.51,53.74,39.9,14.373,-6.931,NA
"A047",251,23.26,53.1,40.19,14.442,-6.734,NA
"A047",252,23.54,53.99,40.23,13.126,-6.512,NA
"A047",253,23.81,54.66,41.35,13.12,-5.314,NA
"A047",254,24.08,55.09,41.27,12.644,-5.422,NA
"A047",255,22.78,55.27,40.4,13.012,-5.13,NA
"A047",256,22.63,55.75,40,12.862,-5.227,NA
"A047",257,21.92,54.92,39.4,12.747,-5.526,NA
"A047",258,21.79,54.05,37.9,13.891,-7.216,NA
"A047",259,21.18,53.86,37.91,13.975,-6.701,NA
"A047",260,22.05,53.91,39.48,13.48,-5.939,NA
"A047",261,22.12,53.44,39.83,12.807,-5.842,NA
"A047",262,21.86,53.6,39.43,13.361,-5.923,NA
"A047",263,22.77,52.92,39.39,13.631,-7.15,NA
"A047",264,22.39,52.88,38.89,13.936,-7.294,NA
"A047",265,22.67,51.9,39.42,14.073,-7.541,NA
"A047",266,22.06,50.84,39,14.592,-7.882,NA
"A047",267,21.87,50.76,39.34,14.475,-7.369,NA
"A047",268,22.78,50.36,40.99,14.373,-6.992,NA
"A047",269,21.63,49.44,40.14,14,-7.042,NA
"A047",270,21.72,50.1,39.46,13.628,-7.442,NA
"A047",271,22.11,50.22,39.32,15.23,-7.967,NA
"A047",272,22.34,49.91,40.57,14.576,-7.178,NA
"A047",273,23.41,50.48,40.85,14.427,-7.748,NA
"A047",274,23.38,50.44,40.62,14.84,-7.973,NA
"A047",275,22.52,49.96,39.74,13.432,-8.194,NA
"A047",276,21.45,49.64,38.18,14.94,-8.66,NA
"A047",277,21.6,50.24,39.18,14.855,-7.499,NA
"A047",278,21.59,50.56,38.3,14.391,-8.189,NA
"A047",279,22.13,50.84,38.52,14.835,-8.436,NA
"A047",280,21.41,50.8,38.13,14.26,-8.025,NA
"A047",281,20.7,50.81,37.77,14.574,-7.55,NA
"A047",282,20.43,50.96,36.73,15.417,-8.202,NA
"A047",283,20.01,48.96,38.3,14.256,-7.08,NA
"A047",284,18.79,49.36,36.08,14.59,-7.446,NA
"A047",285,19.07,48.77,37.19,14.29,-7.006,NA
"A047",286,18.26,49.88,34.98,14.538,-7.62,NA
"A047",287,18.4,49.65,36.01,13.439,-6.86,NA
"A047",288,18.05,49.26,36.73,13.523,-5.812,NA
"A047",289,17.26,50.27,35.49,14.256,-5.618,NA
"A047",290,16.34,49.92,35.36,13.104,-4.534,NA
"A047",291,16.68,49.21,36.81,12.454,-3.755,NA
"A047",292,17.43,48.51,38.56,12.398,-3.368,NA
"A047",293,15.98,47.58,37.15,11.594,-2.897,NA
"A047",294,16.29,48.59,37.14,11.958,-3.037,NA
"A047",295,16.54,48.42,36.37,12.613,-4.244,NA
"A047",296,16.59,48.06,36.96,12.49,-3.854,NA
"A047",297,16.63,47.9,36.45,12.176,-4.503,NA
"A047",298,16.23,47.43,35.11,13.517,-5.397,NA
"A047",299,15.78,47.88,34.01,13.39,-5.598,NA
"A047",300,16.04,47.7,33.96,13.765,-6.141,NA
"A047",301,15.55,47.77,32.26,13.764,-7.009,NA
"A047",302,15.33,47.74,32.11,14.078,-6.823,NA
"A047",303,14.2,47.91,29.63,14.361,-7.404,NA
"A048",1,38.84,21.13,74.64,19.433,-6.983,-6.983
"A048",2,39.59,21.39,74.95,19.968,-6.745,-6.745
"A048",3,39.47,22.33,73.86,20.721,-7.53,-7.53
"A048",4,38.58,22.97,74.24,20.163,-6.744,-6.744
"A048",5,38.05,22.88,74.89,18.929,-5.981,-5.981
"A048",6,38.28,22.02,74.88,19.239,-6.326,-6.326
"A048",7,38.1,22.37,74.87,19.359,-6.177,-6.177
"A048",8,38.76,22.5,75.57,18.554,-5.6,-5.6
"A048",9,38.39,23.08,75.01,19.541,-5.887,-5.887
"A048",10,39.16,23.86,75.72,18.709,-5.15,-5.15
"A048",11,38.7,21.62,75.74,19.378,-5.69,-5.69
"A048",12,38.41,21.88,75.13,19.925,-6.154,-6.154
"A048",13,39.25,21.63,74.28,20.205,-7.271,-7.271
"A048",14,40.09,22.57,74.33,19.832,-7.133,-7.133
"A048",15,39.14,22.31,73.23,20.203,-8.082,-8.082
"A048",16,39.33,22.78,73.94,20.313,-7.276,-7.276
"A048",17,40.38,23.15,74.91,19.826,-6.466,-6.466
"A048",18,39.62,22.71,74.56,19.521,-6.749,-6.749
"A048",19,40.16,23.46,74.68,19.461,-6.555,-6.555
"A048",20,38.86,24.06,74.35,19.458,-6.381,-6.381
"A048",21,38.71,24.55,74.19,19.649,-6.355,-6.355
"A048",22,38.34,25.64,73.93,19.011,-6.178,-6.178
"A048",23,38.4,26.24,74.34,18.614,-5.606,-5.606
"A048",24,38.54,26.51,74.99,18.295,-4.934,-4.934
"A048",25,38.74,24.75,75.54,18.555,-4.954,-4.954
"A048",26,39.11,25.46,75.13,18.306,-5.275,-5.275
"A048",27,39.54,26.7,74.51,18.802,-5.693,-5.693
"A048",28,39.65,27.5,74.71,18.497,-5.323,-5.323
"A048",29,39.32,27.76,74.05,18.638,-5.789,-5.789
"A048",30,39.3,28.39,74.25,19,-5.394,-5.394
"A048",31,39.53,28.08,74.31,18.129,-5.512,-5.512
"A048",32,39.16,28.04,74.48,18.776,-5.216,-5.216
"A048",33,38.34,27.63,74.18,17.834,-5.322,-5.322
"A048",34,38.23,27.65,73.62,19.496,-5.835,-5.835
"A048",35,40.62,28.4,74.01,19.365,-6.149,-6.149
"A048",36,40.02,29.28,72.9,19.442,-6.781,-6.781
"A048",37,40.3,30.08,72.45,19.277,-7.115,-7.115
"A048",38,40.44,30.46,72.73,19.532,-6.791,-6.791
"A048",39,40.28,30.48,72.5,20.071,-6.938,-6.938
"A048",40,40.61,31.43,72.98,18.871,-6.318,-6.318
"A048",41,41.14,31.55,73.39,19.173,-6.123,-6.123
"A048",42,41.56,31.1,73.08,20.179,-6.768,-6.768
"A048",43,40.93,31.12,72.52,19.109,-7.023,-7.023
"A048",44,40.33,31.52,72.96,19.556,-6.165,-6.165
"A048",45,39.94,31.58,73.31,18.834,-5.61,-5.61
"A048",46,39.47,33.86,72,18.897,-5.772,-5.772
"A048",47,39.86,33.17,72.97,19.335,-5.311,-5.311
"A048",48,39.28,33.58,72.5,18.807,-5.277,-5.277
"A048",49,39.2,33.79,72.34,18.614,-5.306,-5.306
"A048",50,38.4,34.18,71.46,19.134,-5.522,-5.522
"A048",51,37.93,34.65,70.81,18.566,-5.628,-5.628
"A048",52,37.88,36.05,70.55,18.697,-5.086,-5.086
"A048",53,38.06,35.73,70.94,18.412,-4.994,-4.994
"A048",54,38.21,35.29,71.25,18.489,-5.032,-5.032
"A048",55,37.6,36.37,69.44,19.217,-5.806,-5.806
"A048",56,37.66,37.43,68.91,18.697,-5.714,-5.714
"A048",57,38.91,36.38,70.52,18.965,-5.631,-5.631
"A048",58,39.14,36.94,70.79,18.37,-5.203,-5.203
"A048",59,39.97,37.75,70.35,18.124,-5.771,-5.771
"A048",60,39.5,38.1,70.52,18.729,-5.053,-5.053
"A048",61,40.89,37.76,71.93,17.796,-4.84,-4.84
"A048",62,40.52,38.54,71.35,18.747,-4.71,-4.71
"A048",63,41.34,38.31,71.22,19.62,-5.579,-5.579
"A048",64,41.39,38.39,70.06,19.963,-6.728,-6.728
"A048",65,42.34,39.72,69.82,19.637,-6.929,-6.929
"A048",66,43.22,39.34,71.58,19.269,-6.039,-6.039
"A048",67,43.57,40.65,71.83,18.149,-5.357,-5.357
"A048",68,42.25,41.25,71,17.897,-4.785,-4.785
"A048",69,41.63,41.67,70.29,18.441,-4.709,-4.709
"A048",70,41.56,40.83,70.61,18.168,-4.867,-4.867
"A048",71,42.27,40.25,72.08,17.694,-4.321,-4.321
"A048",72,42,40.87,71.15,18.213,-4.67,-4.67
"A048",73,41.21,40.71,69.23,18.666,-6.042,-6.042
"A048",74,40.67,41.58,67.96,19.469,-6.291,-6.291
"A048",75,40.41,42.51,68.13,18.01,-5.253,-5.253
"A048",76,41.01,42.79,68.29,18.517,-5.427,-5.427
"A048",77,40.31,42.88,67.74,18.362,-5.285,NA
"A048",78,39.47,42.74,66.93,18.776,-5.436,NA
"A048",79,39.19,42.62,65.87,19.623,-6.331,NA
"A048",80,38.25,42.79,63.82,18.902,-7.38,NA
"A048",81,39.28,42.72,64.34,19.967,-7.865,NA
"A048",82,39.24,42.18,64.92,20.222,-7.655,NA
"A048",83,38.9,43.13,64.28,19.559,-7.262,NA
"A048",84,38.63,44.11,64.32,19.359,-6.193,NA
"A048",85,37.86,45.13,62.11,18.979,-6.784,NA
"A048",86,38.08,45.34,62.1,19.507,-6.847,NA
"A048",87,38.59,44.54,63.6,19.266,-6.511,NA
"A048",88,38.26,44.69,63.24,19.494,-6.435,NA
"A048",89,38.76,45.21,62.84,19.064,-6.897,NA
"A048",90,38.51,45.46,63.16,19.168,-6.122,NA
"A048",91,38.38,45.31,63.25,19.443,-6.021,NA
"A048",92,39.48,46.58,62.81,19.393,-6.542,NA
"A048",93,39.63,47.02,62.24,20.368,-6.924,NA
"A048",94,40.09,47.87,62.27,20.302,-6.704,NA
"A048",95,39.59,48.02,62.3,19.125,-6.027,NA
"A048",96,38.73,48.05,61.27,20.068,-6.101,NA
"A048",97,38.5,47.93,60.41,19.723,-6.801,NA
"A048",98,37.85,47.56,59.88,19.698,-6.927,NA
"A048",99,37.65,47.43,59.17,19.171,-7.543,NA
"A048",100,37.26,47.57,58.42,20.182,-7.739,NA
"A048",101,36.84,47.93,57.72,20.486,-7.674,NA
"A048",102,37.66,48.27,58.88,19.98,-7.118,NA
"A048",103,38.53,49.26,59.19,19.486,-6.951,NA
"A048",104,38.46,48.85,58.8,20.99,-7.598,NA
"A048",105,38.62,47.89,61.37,19.355,-6,NA
"A048",106,39.15,47.3,62.93,19.124,-5.502,NA
"A048",107,39.43,47.87,62.58,18.837,-5.686,NA
"A048",108,39.72,48.03,64.08,18.057,-4.373,NA
"A048",109,40.17,48.97,64.57,17.706,-3.641,NA
"A048",110,39.94,48.15,64.68,17.841,-3.92,NA
"A048",111,39.53,48.49,62.99,18.761,-4.889,NA
"A048",112,39.25,49.42,61.1,18.815,-5.731,NA
"A048",113,38.52,49,59.6,19.85,-6.739,NA
"A048",114,38.48,49.45,58.94,19.847,-6.995,NA
"A048",115,38.43,50.27,56.44,20.31,-8.783,NA
"A048",116,38.77,50.19,55.9,21.341,-9.759,NA
"A048",117,38.52,50.94,55.54,20.778,-9.244,NA
"A048",118,39.3,52.12,56.09,20.676,-8.719,NA
"A048",119,39.02,53.06,54.06,21.683,-9.732,NA
"A048",120,39.13,52.03,54.44,20.94,-10.243,NA
"A048",121,38.98,52.21,53.85,21.687,-10.516,NA
"A048",122,38.78,53.16,52.13,21.573,-11.298,NA
"A048",123,38.32,52.82,50.9,21.415,-12.216,NA
"A048",124,38.15,53.6,50.59,21.366,-11.747,NA
"A048",125,38,54.81,48.66,22.05,-12.646,NA
"A048",126,37.34,55.05,48.05,21.645,-12.264,NA
"A048",127,37.57,55.13,49.06,20.868,-11.493,NA
"A048",128,38.72,54.65,50.64,21.223,-11.662,NA
"A048",129,38.48,54.39,50.55,21.817,-11.638,NA
"A048",130,37.88,54.86,50.8,21.33,-10.315,NA
"A048",131,37.55,55.62,50.87,20.925,-9.32,NA
"A048",132,37.05,56.26,49.54,20.876,-9.611,NA
"A048",133,36.44,56.33,49.22,20.653,-9.134,NA
"A048",134,36.92,56.37,50.92,19.411,-7.992,NA
"A048",135,37.21,56.92,51.52,19.509,-7.408,NA
"A048",136,37.82,57.53,53.02,19.624,-6.292,NA
"A048",137,38,58.14,52.46,19.403,-6.714,NA
"A048",138,38.76,58.44,52.21,20.442,-7.766,NA
"A048",139,38.91,57.52,51.16,21.131,-9.548,NA
"A048",140,40.28,57.07,53.15,21.118,-9.591,NA
"A048",141,40.32,57.69,53.18,20.851,-9.244,NA
"A048",142,40.91,58.16,53.49,20.898,-9.433,NA
"A048",143,41.51,59.09,55.81,19.869,-7.375,NA
"A048",144,41.5,58.74,55.15,19.791,-8.197,NA
"A048",145,41.45,59.39,55.18,20.562,-7.752,NA
"A048",146,41.04,59.89,54.33,20.605,-7.808,NA
"A048",147,40.81,60.07,54.12,19.809,-7.619,NA
"A048",148,41.28,60.75,54.95,18.787,-7.029,NA
"A048",149,40.61,61.25,54.37,19.358,-6.451,NA
"A048",150,40.97,60.85,55.8,19.117,-5.712,NA
"A048",151,41.05,60.15,56.53,19.097,-5.469,NA
"A048",152,41.21,59.31,56.12,18.745,-6.545,NA
"A048",153,41.58,59.63,56.51,19.896,-6.458,NA
"A048",154,42.01,59.98,57.17,19.126,-6.177,NA
"A048",155,41.65,60.75,55.61,20.112,-6.857,NA
"A048",156,42.77,62.19,56.55,19.789,-6.623,NA
