"animal_id","ref_layer","ref_temp"
"A030",3,9.362
"A030",3.5,8.319
"A030",4,8.814
"A030",4.5,8.591
"A030",5,8.444
"A030",5.5,7.818
"A030",6,8.15
"A030",6.5,7.562
"A030",7,7.496
"A030",7.5,7.477
"A030",8,6.975
"A030",8.5,7.172
"A030",9,7.022
"A030",9.5,5.994
"A030",10,6.158
"A030",10.5,6.677
"A030",11,5.974
"A030",11.5,5.82
"A030",12,5.963
"A030",12.5,6.316
"A030",13,6.175
"A030",13.5,5.831
"A030",14,5.571
"A030",14.5,5.348
"A030",15,5.605
"A030",15.5,5.314
"A030",16,5.467
"A030",16.5,4.763
"A030",17,5.383
"A030",17.5,5.097
"A030",18,5.317
"A030",18.5,5.04
"A030",19,4.828
"A030",19.5,4.798
"A030",20,5.157
"A031",-40,19.639
"A031",-39.5,19.726
"A031",-39,19.751
"A031",-38.5,19.52
"A031",-38,19.572
"A031",-37.5,19.092
"A031",-37,19.66
"A031",-36.5,19.396
"A031",-36,19.305
"A031",-35.5,19.482
"A031",-35,19.681
"A031",-34.5,19.494
"A031",-34,19.495
"A031",-33.5,19.493
"A031",-33,19.711
"A031",-32.5,19.608
"A031",-32,19.238
"A031",-31.5,19.349
"A031",-31,19.749
"A031",-30.5,19.249
"A031",-30,19.989
"A031",-29.5,19.437
"A031",-29,19.375
"A031",-28.5,19.086
"A031",-28,19.816
"A031",-27.5,19.09
"A031",-27,19.387
"A031",-26.5,19.051
"A031",-26,19.061
"A031",-25.5,18.935
"A031",-25,18.94
"A031",-24.5,19.568
"A031",-24,19.447
"A031",-23.5,19.301
"A031",-23,19.673
"A031",-22.5,19.184
"A031",-22,19.498
"A031",-21.5,19.317
"A031",-21,18.862
"A031",-20.5,19.385
"A031",-20,19.961
"A031",-19.5,19.419
"A031",-19,19.676
"A031",-18.5,19.823
"A031",-18,19.484
"A031",-17.5,19.838
"A031",-17,19.917
"A031",-16.5,20.031
"A031",-16,19.779
"A031",-15.5,19.837
"A031",-15,19.92
"A031",-14.5,20
"A031",-14,19.649
"A031",-13.5,19.541
"A031",-13,19.585
"A031",-12.5,19.809
"A031",-12,19.736
"A031",-11.5,19.604
"A031",-11,19.209
"A031",-10.5,19.877
"A031",-10,18.995
"A031",-9.5,18.679
"A031",-9,18.514
"A031",-8.5,18.401
"A031",-8,18.109
"A031",-7.5,18.04
"A031",-7,17.513
"A031",-6.5,16.967
"A031",-6,17.187
"A031",-5.5,16.766
"A031",-5,16.609
"A031",-4.5,15.714
"A031",-4,15.811
"A031",-3.5,15.205
"A031",-3,14.963
"A031",-2.5,15.216
"A031",-2,14.688
"A031",-1.5,14.666
"A031",-1,14.122
"A031",-0.5,13.191
"A031",0,13.343
"A031",0.5,13.547
"A031",1,12.839
"A031",1.5,13.189
"A031",2,12.638
"A031",2.5,12.448
"A031",3,11.887
"A031",3.5,11.837
"A031",4,11.837
"A031",4.5,11.205
"A031",5,11.127
"A031",5.5,10.529
"A031",6,10.996
"A031",6.5,10.773
"A031",7,10.397
"A031",7.5,10.042
"A031",8,10.283
"A031",8.5,10.246
"A031",9,9.462
"A031",9.5,9.885
"A031",10,9.659
"A031",10.5,9.499
"A031",11,9.332
"A031",11.5,8.717
"A031",12,8.784
"A031",12.5,8.203
"A031",13,8.585
"A031",13.5,8.79
"A031",14,8.303
"A031",14.5,8.279
"A031",15,8.528
"A031",15.5,8.621
"A031",16,7.956
"A031",16.5,8.237
"A031",17,8.189
"A031",17.5,8.031
"A031",18,8.068
"A031",18.5,7.879
"A031",19,8.135
"A031",19.5,7.911
"A031",20,8.272
"A032",-40,17.742
"A032",-39.5,17.563
"A032",-39,17.191
"A032",-38.5,17.814
"A032",-38,17.518
"A032",-37.5,17.765
"A032",-37,17.427
"A032",-36.5,17.53
"A032",-36,18.139
"A032",-35.5,17.444
"A032",-35,17.291
"A032",-34.5,17.679
"A032",-34,17.747
"A032",-33.5,17.524
"A032",-33,17.475
"A032",-32.5,17.524
"A032",-32,17.956
"A032",-31.5,18.111
"A032",-31,17.741
"A032",-30.5,17.841
"A032",-30,17.426
"A032",-29.5,17.928
"A032",-29,17.074
"A032",-28.5,17.979
"A032",-28,17.199
"A032",-27.5,17.623
"A032",-27,17.593
"A032",-26.5,17.788
"A032",-26,17.757
"A032",-25.5,17.352
"A032",-25,17.351
"A032",-24.5,17.324
"A032",-24,17.349
"A032",-23.5,17.358
"A032",-23,17.414
"A032",-22.5,17.526
"A032",-22,17.85
"A032",-21.5,17.749
"A032",-21,17.417
"A032",-20.5,17.564
"A032",-20,17.756
"A032",-19.5,17.52
"A032",-19,17.825
"A032",-18.5,17.937
"A032",-18,18.138
"A032",-17.5,18.305
"A032",-17,17.705
"A032",-16.5,18.372
"A032",-16,17.432
"A032",-15.5,18.041
"A032",-15,18.32
"A032",-14.5,18.046
"A032",-14,17.698
"A032",-13.5,17.953
"A032",-13,17.65
"A032",-12.5,17.591
"A032",-12,17.931
"A032",-11.5,17.894
"A032",-11,17.429
"A032",-10.5,17.48
"A032",-10,16.912
"A032",-9.5,16.948
"A032",-9,16.341
"A032",-8.5,16.279
"A032",-8,16.144
"A032",-7.5,16.435
"A032",-7,15.676
"A032",-6.5,15.615
"A032",-6,15.037
"A032",-5.5,14.9
"A032",-5,14.544
"A032",-4.5,13.813
"A032",-4,14.107
"A032",-3.5,13.578
"A032",-3,13.523
"A032",-2.5,12.897
"A032",-2,12.969
"A032",-1.5,12.185
"A032",-1,12.572
"A032",-0.5,11.511
"A032",0,11.412
"A032",0.5,11.626
"A032",1,11.597
"A032",1.5,11.277
"A032",2,10.303
"A032",2.5,10.621
"A032",3,9.992
"A032",3.5,9.948
"A032",4,9.807
"A032",4.5,9.237
"A032",5,9.11
"A032",5.5,8.877
"A032",6,8.407
"A032",6.5,8.564
"A032",7,8.297
"A032",7.5,8.648
"A032",8,8.15
"A032",8.5,7.87
"A032",9,8.022
"A032",9.5,7.798
"A032",10,8.055
"A032",10.5,7.527
"A032",11,7.159
"A032",11.5,7.088
"A032",12,6.75
"A032",12.5,7.178
"A032",13,7.096
"A032",13.5,6.935
"A032",14,7.114
"A032",14.5,6.303
"A032",15,6.052
"A032",15.5,6.573
"A032",16,6.217
"A032",16.5,6.137
"A032",17,6.059
"A032",17.5,6.364
"A032",18,6.479
"A032",18.5,6.268
"A032",19,6.157
"A032",19.5,6.541
"A032",20,6.355
"A033",-40,17.22
"A033",-39.5,17.055
"A033",-39,17.589
"A033",-38.5,17.011
"A033",-38,17.071
"A033",-37.5,16.553
"A033",-37,16.907
"A033",-36.5,16.796
"A033",-36,17.278
"A033",-35.5,17.15
"A033",-35,17.364
"A033",-34.5,17.21
"A033",-34,16.901
"A033",-33.5,17.118
"A033",-33,16.988
"A033",-32.5,17.119
"A033",-32,17.539
"A033",-31.5,17.165
"A033",-31,17.152
"A033",-30.5,17.13
"A033",-30,17.221
"A033",-29.5,17.254
"A033",-29,17.123
"A033",-28.5,17.063
"A033",-28,17.092
"A033",-27.5,16.391
"A033",-27,16.933
"A033",-26.5,16.966
"A033",-26,17.215
"A033",-25.5,16.718
"A033",-25,16.985
"A033",-24.5,17.071
"A033",-24,17.248
"A033",-23.5,16.821
"A033",-23,17.193
"A033",-22.5,17.343
"A033",-22,17.327
"A033",-21.5,17.707
"A033",-21,16.929
"A033",-20.5,17.227
"A033",-20,17.054
"A033",-19.5,17.171
"A033",-19,17.093
"A033",-18.5,16.938
"A033",-18,17.512
"A033",-17.5,17.557
"A033",-17,17.346
"A033",-16.5,17.638
"A033",-16,17.266
"A033",-15.5,17.336
"A033",-15,17.993
"A033",-14.5,17.753
"A033",-14,17.401
"A033",-13.5,17.567
"A033",-13,17.348
"A033",-12.5,17.614
"A033",-12,17.131
"A033",-11.5,16.708
"A033",-11,17.007
"A033",-10.5,17.176
"A033",-10,16.581
"A033",-9.5,16.548
"A033",-9,16.034
"A033",-8.5,16.132
"A033",-8,16.013
"A033",-7.5,15.19
"A033",-7,15.085
"A033",-6.5,14.869
"A033",-6,14.767
"A033",-5.5,14.463
"A033",-5,13.934
"A033",-4.5,13.793
"A033",-4,13.701
"A033",-3.5,13.236
"A033",-3,13.169
"A033",-2.5,13.158
"A033",-2,12.545
"A033",-1.5,11.979
"A033",-1,11.947
"A033",-0.5,11.702
"A033",0,11.26
"A033",0.5,10.778
"A033",1,10.566
"A033",1.5,10.541
"A033",2,10.389
"A033",2.5,10.046
"A033",3,9.491
"A033",3.5,9.312
"A033",4,9.382
"A033",4.5,8.756
"A033",5,8.632
"A033",5.5,8.883
"A033",6,8.475
"A033",6.5,8
"A033",7,8.07
"A033",7.5,7.639
"A033",8,7.393
"A033",8.5,7.112
"A033",9,7.011
"A033",9.5,6.978
"A033",10,7.198
"A033",10.5,6.837
"A033",11,6.948
"A033",11.5,6.811
"A033",12,7.033
"A033",12.5,6.026
"A033",13,6.564
"A033",13.5,6.2
"A033",14,5.663
"A033",14.5,6.395
"A033",15,6.022
"A033",15.5,5.707
"A033",16,5.943
"A033",16.5,6.039
"A033",17,6.137
"A033",17.5,5.406
"A033",18,5.563
"A033",18.5,5.548
"A033",19,5.324
"A033",19.5,5.552
"A033",20,5.744
"A034",-40,15.619
"A034",-39.5,15.757
"A034",-39,15.417
"A034",-38.5,15.617
"A034",-38,15.521
"A034",-37.5,15.657
"A034",-37,15.858
"A034",-36.5,16.155
"A034",-36,15.881
"A034",-35.5,15.671
"A034",-35,16.248
"A034",-34.5,15.39
"A034",-34,16.033
"A034",-33.5,15.416
"A034",-33,15.829
"A034",-32.5,15.579
"A034",-32,15.495
"A034",-31.5,16.019
"A034",-31,15.381
"A034",-30.5,15.547
"A034",-30,15.777
"A034",-29.5,15.446
"A034",-29,15.797
"A034",-28.5,15.568
"A034",-28,15.846
"A034",-27.5,15.641
"A034",-27,15.727
"A034",-26.5,15.665
"A034",-26,15.423
"A034",-25.5,15.542
"A034",-25,15.562
"A034",-24.5,15.808
"A034",-24,15.587
"A034",-23.5,15.53
"A034",-23,15.477
"A034",-22.5,15.648
"A034",-22,16.073
"A034",-21.5,16.01
"A034",-21,15.505
"A034",-20.5,15.862
"A034",-20,15.982
"A034",-19.5,16.121
"A034",-19,15.637
"A034",-18.5,15.851
"A034",-18,15.69
"A034",-17.5,16.309
"A034",-17,16.11
"A034",-16.5,15.936
"A034",-16,16.263
"A034",-15.5,16.177
"A034",-15,16.246
"A034",-14.5,16.214
"A034",-14,16.393
"A034",-13.5,15.536
"A034",-13,16.169
"A034",-12.5,16.282
"A034",-12,15.672
"A034",-11.5,15.855
"A034",-11,15.465
"A034",-10.5,15.516
"A034",-10,15.067
"A034",-9.5,14.799
"A034",-9,14.635
"A034",-8.5,14.674
"A034",-8,14.092
"A034",-7.5,14.627
"A034",-7,13.86
"A034",-6.5,13.286
"A034",-6,13.487
"A034",-5.5,12.466
"A034",-5,12.916
"A034",-4.5,12.791
"A034",-4,12.101
"A034",-3.5,11.145
"A034",-3,11.561
"A034",-2.5,10.85
"A034",-2,10.736
"A034",-1.5,10.274
"A034",-1,10.114
"A034",-0.5,10.312
"A034",0,9.622
"A034",0.5,9.44
"A034",1,9.531
"A034",1.5,9.093
"A034",2,8.9
"A034",2.5,8.403
"A034",3,8.157
"A034",3.5,7.922
"A034",4,7.849
"A034",4.5,8.044
"A034",5,7.866
"A034",5.5,7.209
"A034",6,6.698
"A034",6.5,7.21
"A034",7,6.406
"A034",7.5,6.584
"A034",8,6.361
"A034",8.5,5.86
"A034",9,5.824
"A034",9.5,5.916
"A034",10,5.766
"A034",10.5,5.117
"A034",11,5.291
"A034",11.5,5.182
"A034",12,4.992
"A034",12.5,4.584
"A034",13,4.727
"A034",13.5,4.971
"A034",14,5.076
"A034",14.5,4.514
"A034",15,4.525
"A034",15.5,4.992
"A034",16,4.66
"A034",16.5,4.535
"A034",17,4.507
"A034",17.5,4.821
"A034",18,4.147
"A034",18.5,4.202
"A034",19,4.616
"A034",19.5,3.8
"A034",20,4.384
"A035",-40,17.049
"A035",-39.5,17.376
"A035",-39,17.292
"A035",-38.5,17.291
"A035",-38,17.862
"A035",-37.5,17.318
"A035",-37,16.963
"A035",-36.5,17.299
"A035",-36,17.765
"A035",-35.5,17.624
"A035",-35,17.567
"A035",-34.5,17.58
"A035",-34,17.459
"A035",-33.5,17.229
"A035",-33,17.545
"A035",-32.5,17.399
"A035",-32,17.081
"A035",-31.5,17.567
"A035",-31,17.221
"A035",-30.5,17.469
"A035",-30,17.567
"A035",-29.5,17.795
"A035",-29,17.319
"A035",-28.5,17.229
"A035",-28,17.41
"A035",-27.5,17.09
"A035",-27,17.126
"A035",-26.5,17.225
"A035",-26,17.27
"A035",-25.5,17.359
"A035",-25,17.157
"A035",-24.5,16.737
"A035",-24,17.45
"A035",-23.5,17.544
"A035",-23,17.286
"A035",-22.5,17.33
"A035",-22,17.127
"A035",-21.5,17.576
"A035",-21,17.376
"A035",-20.5,17.455
"A035",-20,16.807
"A035",-19.5,17.735
"A035",-19,17.737
"A035",-18.5,17.375
"A035",-18,17.671
"A035",-17.5,17.361
"A035",-17,17.645
"A035",-16.5,17.533
"A035",-16,18.399
"A035",-15.5,18.048
"A035",-15,17.741
"A035",-14.5,17.802
"A035",-14,17.665
"A035",-13.5,17.672
"A035",-13,17.109
"A035",-12.5,17.449
"A035",-12,17.287
"A035",-11.5,16.993
"A035",-11,17.391
"A035",-10.5,16.93
"A035",-10,16.742
"A035",-9.5,16.876
"A035",-9,16.173
"A035",-8.5,15.819
"A035",-8,15.638
"A035",-7.5,15.475
"A035",-7,15.409
"A035",-6.5,15.417
"A035",-6,14.994
"A035",-5.5,14.414
"A035",-5,13.717
"A035",-4.5,14.018
"A035",-4,13.884
"A035",-3.5,13.014
"A035",-3,13.07
"A035",-2.5,12.653
"A035",-2,12.516
"A035",-1.5,11.981
"A035",-1,12.339
"A035",-0.5,11.691
"A035",0,11.39
"A035",0.5,11.241
"A035",1,10.754
"A035",1.5,11.164
"A035",2,10.119
"A035",2.5,10.392
"A035",3,9.74
"A035",3.5,9.657
"A035",4,9.524
"A035",4.5,9.443
"A035",5,8.869
"A035",5.5,8.697
"A035",6,9.03
"A035",6.5,8.608
"A035",7,8.537
"A035",7.5,8.021
"A035",8,7.74
"A035",8.5,7.746
"A035",9,7.627
"A035",9.5,7.38
"A035",10,6.804
"A035",10.5,7.687
"A035",11,7.406
"A035",11.5,6.707
"A035",12,6.876
"A035",12.5,6.375
"A035",13,6.641
"A035",13.5,6.49
"A035",14,6.361
"A035",14.5,6.522
"A035",15,6.087
"A035",15.5,6.355
"A035",16,5.706
"A035",16.5,6.201
"A035",17,6.103
"A035",17.5,5.605
"A035",18,6.179
"A035",18.5,6.368
"A035",19,5.702
"A035",19.5,5.603
"A035",20,6.073
"A036",-40,16.088
"A036",-39.5,15.623
"A036",-39,15.678
"A036",-38.5,16.038
"A036",-38,15.973
"A036",-37.5,16.145
"A036",-37,15.876
"A036",-36.5,15.296
"A036",-36,16.36
"A036",-35.5,15.618
"A036",-35,15.327
"A036",-34.5,16.256
"A036",-34,15.825
"A036",-33.5,16.051
"A036",-33,15.76
"A036",-32.5,15.501
"A036",-32,16.396
"A036",-31.5,15.867
"A036",-31,16.249
"A036",-30.5,15.878
"A036",-30,16.326
"A036",-29.5,16.396
"A036",-29,15.4
"A036",-28.5,15.904
"A036",-28,16.289
"A036",-27.5,16.07
"A036",-27,16.394
"A036",-26.5,15.809
"A036",-26,15.379
"A036",-25.5,16.428
"A036",-25,15.647
"A036",-24.5,15.626
"A036",-24,15.859
"A036",-23.5,16.17
"A036",-23,16.334
"A036",-22.5,15.494
"A036",-22,16.003
"A036",-21.5,15.952
"A036",-21,15.966
"A036",-20.5,15.857
"A036",-20,16.775
"A036",-19.5,16.097
"A036",-19,15.911
"A036",-18.5,16.325
"A036",-18,15.861
"A036",-17.5,16.301
"A036",-17,16.228
"A036",-16.5,16.508
"A036",-16,16.33
"A036",-15.5,16.373
"A036",-15,16.388
"A036",-14.5,16.537
"A036",-14,16.227
"A036",-13.5,16.274
"A036",-13,16.238
"A036",-12.5,16.389
"A036",-12,16.151
"A036",-11.5,15.821
"A036",-11,15.726
"A036",-10.5,15.36
"A036",-10,15.602
"A036",-9.5,15.499
"A036",-9,14.933
"A036",-8.5,14.857
"A036",-8,14.344
"A036",-7.5,14.175
"A036",-7,14.178
"A036",-6.5,13.683
"A036",-6,13.327
"A036",-5.5,12.913
"A036",-5,12.744
"A036",-4.5,12.392
"A036",-4,12.311
"A036",-3.5,12.232
"A036",-3,12.176
"A036",-2.5,11.05
"A036",-2,11.601
"A036",-1.5,10.767
"A036",-1,10.928
"A036",-0.5,10.335
"A036",0,10.209
"A036",0.5,9.87
"A036",1,9.704
"A036",1.5,9.644
"A036",2,9.207
"A036",2.5,8.646
"A036",3,8.343
"A036",3.5,8.34
"A036",4,8.347
"A036",4.5,7.741
"A036",5,7.276
"A036",5.5,7.468
"A036",6,7.116
"A036",6.5,7.272
"A036",7,7.088
"A036",7.5,6.812
"A036",8,6.103
"A036",8.5,6.306
"A036",9,6.165
"A036",9.5,6.176
"A036",10,5.955
"A036",10.5,6.259
"A036",11,5.867
"A036",11.5,5.356
"A036",12,5.564
"A036",12.5,5.228
"A036",13,5.164
"A036",13.5,5.599
"A036",14,5.308
"A036",14.5,4.714
"A036",15,4.77
"A036",15.5,4.579
"A036",16,5.123
"A036",16.5,4.894
"A036",17,4.604
"A036",17.5,4.446
"A036",18,4.525
"A036",18.5,4.398
"A036",19,4.485
"A036",19.5,4.206
"A036",20,3.754
"A037",-40,19.023
"A037",-39.5,18.669
"A037",-39,19.096
"A037",-38.5,18.781
"A037",-38,19.217
"A037",-37.5,19.143
"A037",-37,19.068
"A037",-36.5,19.081
"A037",-36,19.259
"A037",-35.5,19.356
"A037",-35,19.212
"A037",-34.5,18.77
"A037",-34,18.799
"A037",-33.5,19.131
"A037",-33,19.015
"A037",-32.5,19.341
"A037",-32,18.964
"A037",-31.5,18.894
"A037",-31,18.644
"A037",-30.5,18.787
"A037",-30,18.74
"A037",-29.5,19.193
"A037",-29,19.081
"A037",-28.5,18.746
"A037",-28,18.981
"A037",-27.5,19.211
"A037",-27,18.89
"A037",-26.5,19.315
"A037",-26,18.928
"A037",-25.5,18.768
"A037",-25,18.939
"A037",-24.5,18.869
"A037",-24,19.316
"A037",-23.5,19.102
"A037",-23,18.947
"A037",-22.5,18.528
"A037",-22,19.289
"A037",-21.5,19.197
"A037",-21,19.22
"A037",-20.5,19.471
"A037",-20,18.876
"A037",-19.5,19.424
"A037",-19,19.112
"A037",-18.5,19.11
"A037",-18,19.344
"A037",-17.5,19.041
"A037",-17,18.865
"A037",-16.5,19.239
"A037",-16,19.315
"A037",-15.5,19.33
"A037",-15,19.738
"A037",-14.5,19.115
"A037",-14,19.2
"A037",-13.5,19.537
"A037",-13,19.525
"A037",-12.5,19.133
"A037",-12,19.13
"A037",-11.5,19.091
"A037",-11,19.113
"A037",-10.5,18.701
"A037",-10,18.424
"A037",-9.5,18.075
"A037",-9,18.012
"A037",-8.5,18.013
"A037",-8,17.692
"A037",-7.5,17.766
"A037",-7,17.394
"A037",-6.5,16.665
"A037",-6,16.517
"A037",-5.5,16.664
"A037",-5,16.345
"A037",-4.5,16.298
"A037",-4,15.747
"A037",-3.5,15.295
"A037",-3,15.135
"A037",-2.5,14.678
"A037",-2,14.589
"A037",-1.5,14.089
"A037",-1,13.399
"A037",-0.5,13.142
"A037",0,13.159
"A037",0.5,12.816
"A037",1,12.953
"A037",1.5,12.423
"A037",2,12.466
"A037",2.5,11.705
"A037",3,11.79
"A037",3.5,11.117
"A037",4,11.143
"A037",4.5,11.303
"A037",5,11.209
"A037",5.5,10.466
"A037",6,10.123
"A037",6.5,10.097
"A037",7,10.321
"A037",7.5,10.131
"A037",8,9.766
"A037",8.5,9.527
"A037",9,9.49
"A037",9.5,9.156
"A037",10,9.17
"A037",10.5,9.008
"A037",11,8.681
"A037",11.5,8.473
"A037",12,8.25
"A037",12.5,8.603
"A037",13,8.564
"A037",13.5,8.07
"A037",14,7.942
"A037",14.5,8.281
"A037",15,8.102
"A037",15.5,8.287
"A037",16,7.785
"A037",16.5,8.258
"A037",17,7.277
"A037",17.5,7.428
"A037",18,7.423
"A037",18.5,7.816
"A037",19,7.948
"A037",19.5,7.436
"A037",20,7.578
"A038",-40,19.126
"A038",-39.5,19.128
"A038",-39,19.173
"A038",-38.5,19.083
"A038",-38,18.965
"A038",-37.5,19.011
"A038",-37,19.435
"A038",-36.5,19.094
"A038",-36,19.339
"A038",-35.5,19.732
"A038",-35,18.707
"A038",-34.5,19.32
"A038",-34,19.582
"A038",-33.5,19.209
"A038",-33,18.887
"A038",-32.5,19.375
"A038",-32,19.209
"A038",-31.5,19.111
"A038",-31,19.221
"A038",-30.5,18.916
"A038",-30,19.079
"A038",-29.5,19.212
"A038",-29,19.567
"A038",-28.5,19.266
"A038",-28,19.04
"A038",-27.5,19.014
"A038",-27,19.508
"A038",-26.5,18.762
"A038",-26,19.135
"A038",-25.5,18.917
"A038",-25,19.035
"A038",-24.5,19.126
"A038",-24,18.948
"A038",-23.5,19.137
"A038",-23,18.809
"A038",-22.5,19.716
"A038",-22,19.395
"A038",-21.5,19.314
"A038",-21,18.963
"A038",-20.5,19.679
"A038",-20,19.577
"A038",-19.5,19.612
"A038",-19,19.518
"A038",-18.5,19.368
"A038",-18,19.485
"A038",-17.5,19.515
"A038",-17,19.253
"A038",-16.5,19.768
"A038",-16,19.722
"A038",-15.5,19.485
"A038",-15,19.621
"A038",-14.5,19.62
"A038",-14,19.81
"A038",-13.5,19.355
"A038",-13,19.516
"A038",-12.5,19.472
"A038",-12,19.333
"A038",-11.5,19.344
"A038",-11,19.059
"A038",-10.5,18.579
"A038",-10,19.374
"A038",-9.5,19.061
"A038",-9,18.624
"A038",-8.5,18.015
"A038",-8,17.457
"A038",-7.5,17.847
"A038",-7,17.727
"A038",-6.5,17.01
"A038",-6,16.345
"A038",-5.5,16.674
"A038",-5,16.397
"A038",-4.5,15.94
"A038",-4,16.027
"A038",-3.5,15.365
"A038",-3,15.163
"A038",-2.5,14.939
"A038",-2,14.535
"A038",-1.5,14.164
"A038",-1,13.886
"A038",-0.5,13.738
"A038",0,13.603
"A038",0.5,12.51
"A038",1,12.997
"A038",1.5,12.739
"A038",2,12.349
"A038",2.5,11.997
"A038",3,11.822
"A038",3.5,11.427
"A038",4,11.827
"A038",4.5,11.391
"A038",5,10.677
"A038",5.5,10.945
"A038",6,11.16
"A038",6.5,10.439
"A038",7,9.692
"A038",7.5,10.145
"A038",8,9.879
"A038",8.5,9.269
"A038",9,9.764
"A038",9.5,9.414
"A038",10,8.899
"A038",10.5,8.371
"A038",11,9.163
"A038",11.5,8.869
"A038",12,9.145
"A038",12.5,8.784
"A038",13,7.703
"A038",13.5,8.506
"A038",14,8.304
"A038",14.5,8.191
"A038",15,8.206
"A038",15.5,8.288
"A038",16,8.388
"A038",16.5,7.813
"A038",17,8.083
"A038",17.5,7.996
"A038",18,7.997
"A038",18.5,7.778
"A038",19,8.137
"A038",19.5,7.846
"A038",20,7.804
"A039",-40,19.392
"A039",-39.5,19.174
"A039",-39,19.318
"A039",-38.5,19.43
"A039",-38,19.775
"A039",-37.5,19.466
"A039",-37,19.911
"A039",-36.5,19.713
"A039",-36,19.417
"A039",-35.5,19.532
"A039",-35,19.621
"A039",-34.5,19.429
"A039",-34,19.345
"A039",-33.5,19.673
"A039",-33,19.31
"A039",-32.5,19.626
"A039",-32,19.642
"A039",-31.5,19.656
"A039",-31,19.5
"A039",-30.5,19.401
"A039",-30,19.492
"A039",-29.5,19.66
"A039",-29,19.761
"A039",-28.5,19.38
"A039",-28,19.291
"A039",-27.5,19.786
"A039",-27,19.253
"A039",-26.5,19.351
"A039",-26,19.287
"A039",-25.5,19.471
"A039",-25,19.591
"A039",-24.5,19.604
"A039",-24,19.537
"A039",-23.5,19.35
"A039",-23,19.14
"A039",-22.5,19.278
"A039",-22,19.372
"A039",-21.5,19.49
"A039",-21,19.667
"A039",-20.5,19.563
"A039",-20,19.601
"A039",-19.5,19.545
"A039",-19,19.495
"A039",-18.5,19.584
"A039",-18,19.395
"A039",-17.5,19.837
"A039",-17,19.237
"A039",-16.5,19.615
"A039",-16,19.71
"A039",-15.5,19.856
"A039",-15,19.936
"A039",-14.5,19.772
"A039",-14,19.694
"A039",-13.5,19.8
"A039",-13,19.387
"A039",-12.5,19.561
"A039",-12,20.035
"A039",-11.5,19.694
"A039",-11,19.213
"A039",-10.5,18.915
"A039",-10,19.668
"A039",-9.5,18.331
"A039",-9,18.487
"A039",-8.5,18.193
"A039",-8,18.908
"A039",-7.5,17.581
"A039",-7,18.048
"A039",-6.5,17.088
"A039",-6,16.645
"A039",-5.5,16.879
"A039",-5,16.949
"A039",-4.5,16.019
"A039",-4,16.097
"A039",-3.5,15.776
"A039",-3,15.834
"A039",-2.5,15.201
"A039",-2,14.797
"A039",-1.5,14.708
"A039",-1,14.05
"A039",-0.5,13.853
"A039",0,13.783
"A039",0.5,13.293
"A039",1,13.217
"A039",1.5,12.886
"A039",2,12.579
"A039",2.5,12.131
"A039",3,11.976
"A039",3.5,11.605
"A039",4,11.444
"A039",4.5,11.461
"A039",5,11.585
"A039",5.5,11.058
"A039",6,10.612
"A039",6.5,10.695
"A039",7,10.542
"A039",7.5,10.024
"A039",8,10.431
"A039",8.5,9.683
"A039",9,9.848
"A039",9.5,9.446
"A039",10,9.211
"A039",10.5,9.453
"A039",11,9.09
"A039",11.5,9.282
"A039",12,8.92
"A039",12.5,8.696
"A039",13,8.971
"A039",13.5,8.855
"A039",14,8.47
"A039",14.5,8.365
"A039",15,8.4
"A039",15.5,8.435
"A039",16,8.562
"A039",16.5,8.55
"A039",17,8.4
"A039",17.5,8.123
"A039",18,8.065
"A039",18.5,8.288
"A039",19,8.295
"A039",19.5,7.929
"A039",20,8.188
"A040",-40,18.07
"A040",-39.5,18.326
"A040",-39,18.287
"A040",-38.5,18.19
"A040",-38,18.146
"A040",-37.5,18.142
"A040",-37,17.52
"A040",-36.5,18.215
"A040",-36,17.818
"A040",-35.5,18.269
"A040",-35,18.009
"A040",-34.5,18.245
"A040",-34,18.658
"A040",-33.5,18.465
"A040",-33,18.031
"A040",-32.5,18.175
"A040",-32,18.205
"A040",-31.5,17.882
"A040",-31,18.514
"A040",-30.5,18.177
"A040",-30,18.108
"A040",-29.5,17.825
"A040",-29,18.081
"A040",-28.5,18.187
"A040",-28,18.116
"A040",-27.5,18.297
"A040",-27,17.734
"A040",-26.5,18.294
"A040",-26,17.917
"A040",-25.5,18.274
"A040",-25,17.942
"A040",-24.5,18.033
"A040",-24,17.74
"A040",-23.5,18.046
"A040",-23,17.875
"A040",-22.5,17.759
"A040",-22,18.201
"A040",-21.5,18.473
"A040",-21,18.1
"A040",-20.5,18.121
"A040",-20,18.499
"A040",-19.5,17.855
"A040",-19,18
"A040",-18.5,18.242
"A040",-18,18.004
"A040",-17.5,18.221
"A040",-17,18.063
"A040",-16.5,18.609
"A040",-16,18.395
"A040",-15.5,18.332
"A040",-15,18.972
"A040",-14.5,18.769
"A040",-14,18.534
"A040",-13.5,18.245
"A040",-13,18.255
"A040",-12.5,18.076
"A040",-12,18.233
"A040",-11.5,18.064
"A040",-11,18.252
"A040",-10.5,17.655
"A040",-10,17.907
"A040",-9.5,17.031
"A040",-9,17.619
"A040",-8.5,17.086
"A040",-8,17.186
"A040",-7.5,16.49
"A040",-7,16.473
"A040",-6.5,15.88
"A040",-6,15.71
"A040",-5.5,15.925
"A040",-5,14.922
"A040",-4.5,14.51
"A040",-4,14.877
"A040",-3.5,14.104
"A040",-3,14.007
"A040",-2.5,13.733
